数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202402,101,阿富汗,11,北京市,"1,331,770"
202402,101,阿富汗,12,天津市,"293,212"
202402,101,阿富汗,13,河北省,"18,476,529"
202402,101,阿富汗,15,内蒙古自治区,"1,183,809"
202402,101,阿富汗,21,辽宁省,"37,019,472"
202402,101,阿富汗,31,上海市,"16,704,001"
202402,101,阿富汗,32,江苏省,"50,357,433"
202402,101,阿富汗,33,浙江省,"317,430,716"
202402,101,阿富汗,34,安徽省,"6,719,220"
202402,101,阿富汗,35,福建省,"5,077,819"
202402,101,阿富汗,36,江西省,"2,101,628"
202402,101,阿富汗,37,山东省,"54,637,401"
202402,101,阿富汗,41,河南省,"2,258,821"
202402,101,阿富汗,42,湖北省,"6,817,498"
202402,101,阿富汗,43,湖南省,"4,691,694"
202402,101,阿富汗,44,广东省,"78,878,341"
202402,101,阿富汗,45,广西壮族自治区,"712,468"
202402,101,阿富汗,50,重庆市,"7,600,422"
202402,101,阿富汗,51,四川省,"3,695,106"
202402,101,阿富汗,53,云南省,"110,538"
202402,101,阿富汗,61,陕西省,"4,845,723"
202402,101,阿富汗,64,宁夏回族自治区,"445,497"
202402,101,阿富汗,65,新疆维吾尔自治区,"1,204,674"
202402,102,巴林,11,北京市,"12,184,346"
202402,102,巴林,12,天津市,"11,703,499"
202402,102,巴林,13,河北省,"17,235,138"
202402,102,巴林,14,山西省,"2,227,965"
202402,102,巴林,15,内蒙古自治区,"1,278"
202402,102,巴林,21,辽宁省,"6,021,433"
202402,102,巴林,22,吉林省,"375,061"
202402,102,巴林,23,黑龙江省,"3,120,657"
202402,102,巴林,31,上海市,"16,151,594"
202402,102,巴林,32,江苏省,"57,192,473"
202402,102,巴林,33,浙江省,"78,888,000"
202402,102,巴林,34,安徽省,"25,232,013"
202402,102,巴林,35,福建省,"11,749,109"
202402,102,巴林,36,江西省,"7,105,003"
202402,102,巴林,37,山东省,"82,430,892"
202402,102,巴林,41,河南省,"2,349,309"
202402,102,巴林,42,湖北省,"7,419,986"
202402,102,巴林,43,湖南省,"9,593,075"
202402,102,巴林,44,广东省,"156,419,592"
202402,102,巴林,45,广西壮族自治区,"8,037,274"
202402,102,巴林,46,海南省,"11,329"
202402,102,巴林,50,重庆市,"21,487,081"
202402,102,巴林,51,四川省,"8,014,927"
202402,102,巴林,53,云南省,"288,196"
202402,102,巴林,54,西藏自治区,7
202402,102,巴林,61,陕西省,"2,647,435"
202402,102,巴林,64,宁夏回族自治区,"677,979"
202402,102,巴林,65,新疆维吾尔自治区,"6,348,589"
202402,103,孟加拉国,11,北京市,"1,525,374,514"
202402,103,孟加拉国,12,天津市,"96,211,849"
202402,103,孟加拉国,13,河北省,"165,495,033"
202402,103,孟加拉国,14,山西省,"56,087,412"
202402,103,孟加拉国,15,内蒙古自治区,"8,923,406"
202402,103,孟加拉国,21,辽宁省,"33,371,569"
202402,103,孟加拉国,22,吉林省,"12,004,314"
202402,103,孟加拉国,23,黑龙江省,"18,114,263"
202402,103,孟加拉国,31,上海市,"774,679,377"
202402,103,孟加拉国,32,江苏省,"2,088,734,909"
202402,103,孟加拉国,33,浙江省,"2,272,687,733"
202402,103,孟加拉国,34,安徽省,"98,091,648"
202402,103,孟加拉国,35,福建省,"420,058,136"
202402,103,孟加拉国,36,江西省,"75,640,950"
202402,103,孟加拉国,37,山东省,"920,003,199"
202402,103,孟加拉国,41,河南省,"43,536,187"
202402,103,孟加拉国,42,湖北省,"219,592,698"
202402,103,孟加拉国,43,湖南省,"105,062,366"
202402,103,孟加拉国,44,广东省,"1,670,161,701"
202402,103,孟加拉国,45,广西壮族自治区,"103,008,976"
202402,103,孟加拉国,46,海南省,"254,594,520"
202402,103,孟加拉国,50,重庆市,"70,246,010"
202402,103,孟加拉国,51,四川省,"155,169,065"
202402,103,孟加拉国,52,贵州省,"3,320,753"
202402,103,孟加拉国,53,云南省,"7,386,486"
202402,103,孟加拉国,54,西藏自治区,"910,494"
202402,103,孟加拉国,61,陕西省,"30,393,859"
202402,103,孟加拉国,62,甘肃省,"9,268,078"
202402,103,孟加拉国,64,宁夏回族自治区,"1,790,355"
202402,103,孟加拉国,65,新疆维吾尔自治区,"94,786,271"
202402,104,不丹,11,北京市,"126,144"
202402,104,不丹,12,天津市,"24,375"
202402,104,不丹,13,河北省,117
202402,104,不丹,21,辽宁省,39
202402,104,不丹,31,上海市,"148,403"
202402,104,不丹,32,江苏省,"475,607"
202402,104,不丹,33,浙江省,"348,312"
202402,104,不丹,34,安徽省,117
202402,104,不丹,35,福建省,"72,885"
202402,104,不丹,36,江西省,156
202402,104,不丹,37,山东省,"262,391"
202402,104,不丹,41,河南省,"339,416"
202402,104,不丹,42,湖北省,"21,178"
202402,104,不丹,43,湖南省,39
202402,104,不丹,44,广东省,"6,234,762"
202402,104,不丹,45,广西壮族自治区,"133,230"
202402,104,不丹,50,重庆市,398
202402,104,不丹,51,四川省,"57,468"
202402,104,不丹,53,云南省,"1,827,832"
202402,105,文莱,11,北京市,"468,431"
202402,105,文莱,12,天津市,"295,020"
202402,105,文莱,13,河北省,"7,069,001"
202402,105,文莱,14,山西省,"99,359"
202402,105,文莱,15,内蒙古自治区,"117,216"
202402,105,文莱,21,辽宁省,"2,365,023"
202402,105,文莱,31,上海市,"10,541,203"
202402,105,文莱,32,江苏省,"11,150,731"
202402,105,文莱,33,浙江省,"33,677,978"
