数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202203,101,阿富汗,11,北京市,37,20,15424
202203,101,阿富汗,12,天津市,392071,0,1697526
202203,101,阿富汗,21,辽宁省,2,5,2350
202203,101,阿富汗,23,黑龙江省,150000,0,285583
202203,101,阿富汗,31,上海市,138,15,138414
202203,101,阿富汗,33,浙江省,278310,1,4583783
202203,101,阿富汗,35,福建省,9,9,9826
202203,101,阿富汗,36,江西省,1120,600,60833
202203,101,阿富汗,37,山东省,252000,0,837041
202203,101,阿富汗,41,河南省,30,0,10000
202203,101,阿富汗,44,广东省,243858,1145,2239570
202203,101,阿富汗,51,四川省,9,0,3723
202203,102,巴林,11,北京市,137,19,13914
202203,102,巴林,12,天津市,154366,152438,1341692
202203,102,巴林,13,河北省,1,0,194
202203,102,巴林,21,辽宁省,18610,1,31783
202203,102,巴林,31,上海市,246,18,63378
202203,102,巴林,32,江苏省,63980,0,1136176
202203,102,巴林,33,浙江省,109731,0,6663059
202203,102,巴林,35,福建省,2,1,743
202203,102,巴林,37,山东省,1733964,0,34458556
202203,102,巴林,44,广东省,1394,385,526701
202203,102,巴林,50,重庆市,328866,0,732331
202203,102,巴林,51,四川省,33,0,2900
202203,103,孟加拉国,11,北京市,5246209,395284,54691811
202203,103,孟加拉国,12,天津市,86787,144,1509286
202203,103,孟加拉国,13,河北省,838295,0,21168336
202203,103,孟加拉国,14,山西省,0,0,156
202203,103,孟加拉国,21,辽宁省,2618058,94,21321117
202203,103,孟加拉国,22,吉林省,30,22,6549
202203,103,孟加拉国,23,黑龙江省,35000,5750,124761
202203,103,孟加拉国,31,上海市,6962134,1284713,237443715
202203,103,孟加拉国,32,江苏省,1543730,33420,21158829
202203,103,孟加拉国,33,浙江省,4719578,99352,58815939
202203,103,孟加拉国,34,安徽省,570688,4,5617376
202203,103,孟加拉国,35,福建省,1811549,77488,10960335
202203,103,孟加拉国,36,江西省,344815,0,7797822
202203,103,孟加拉国,37,山东省,2390618,26381,31176130
202203,103,孟加拉国,41,河南省,738013,1,20891022
202203,103,孟加拉国,42,湖北省,951363,38,5074948
202203,103,孟加拉国,43,湖南省,1098152,1523,6892335
202203,103,孟加拉国,44,广东省,4623951,5231329,73014038
202203,103,孟加拉国,45,广西壮族自治区,104632,14,1556039
202203,103,孟加拉国,46,海南省,19998,2740,4228337
202203,103,孟加拉国,50,重庆市,100,33,33372
202203,103,孟加拉国,51,四川省,717789,651,5536245
202203,103,孟加拉国,53,云南省,9970,0,226853
202203,103,孟加拉国,61,陕西省,12,6,5325
202203,103,孟加拉国,65,新疆维吾尔自治区,33568,0,1492093
202203,104,不丹,13,河北省,1,0,2952
202203,104,不丹,31,上海市,1,0,83
202203,105,文莱,11,北京市,14,0,15778
202203,105,文莱,12,天津市,52720,0,1706009
202203,105,文莱,31,上海市,1294,2022884,1235573
202203,105,文莱,32,江苏省,15560087,0,64369838
202203,105,文莱,33,浙江省,82616231,0,559877580
202203,105,文莱,44,广东省,21795602,0,115511235
202203,106,缅甸,11,北京市,21474552,6230,314529615
202203,106,缅甸,12,天津市,3752272,5,26807754
202203,106,缅甸,13,河北省,11080029,67200,65515477
202203,106,缅甸,15,内蒙古自治区,100000,0,603230
202203,106,缅甸,21,辽宁省,2949036,129,18021414
202203,106,缅甸,22,吉林省,125000,0,724057
202203,106,缅甸,23,黑龙江省,7,15,6558
202203,106,缅甸,31,上海市,7141115,392824,115610140
202203,106,缅甸,32,江苏省,5699517,405110,76378032
202203,106,缅甸,33,浙江省,5058574,8707,70824550
202203,106,缅甸,34,安徽省,10690007,0,83148261
202203,106,缅甸,35,福建省,7954339,19233,24874324
202203,106,缅甸,36,江西省,552408,689,10199451
202203,106,缅甸,37,山东省,38459649,18219,387602990
202203,106,缅甸,41,河南省,9944540,0,175639090
202203,106,缅甸,42,湖北省,230888,12,2540401
202203,106,缅甸,43,湖南省,1212068,0,24577238
202203,106,缅甸,44,广东省,44174419,3983490,217676593
202203,106,缅甸,45,广西壮族自治区,2286430,0,11211468
202203,106,缅甸,46,海南省,1096874,389,8356208
202203,106,缅甸,50,重庆市,116406,109,5875149
202203,106,缅甸,51,四川省,167600,28,3457927
202203,106,缅甸,52,贵州省,15200,0,288800
202203,106,缅甸,53,云南省,678146850,21882,2694971799
202203,106,缅甸,61,陕西省,2927149,0,16656926
202203,106,缅甸,65,新疆维吾尔自治区,15633,0,396847
202203,107,柬埔寨,11,北京市,38249915,20245,173427779
202203,107,柬埔寨,12,天津市,8900701,4135,52373775
202203,107,柬埔寨,13,河北省,1455959,24073,10987391
202203,107,柬埔寨,14,山西省,218,0,149322
202203,107,柬埔寨,21,辽宁省,10374707,681,51156378
202203,107,柬埔寨,23,黑龙江省,20002,2,135754
202203,107,柬埔寨,31,上海市,11400735,840864,281248369
202203,107,柬埔寨,32,江苏省,6578455,654321,143765322
202203,107,柬埔寨,33,浙江省,11894449,168659,81408298
202203,107,柬埔寨,34,安徽省,180069,183,508480
202203,107,柬埔寨,35,福建省,36909751,17452,67308529
202203,107,柬埔寨,36,江西省,2567327,5340270,12979572
202203,107,柬埔寨,37,山东省,8091377,501939,56765081
202203,107,柬埔寨,41,河南省,272387,266,1070187
202203,107,柬埔寨,42,湖北省,1338,3991,256238
202203,107,柬埔寨,43,湖南省,148719,2127,4538628
202203,107,柬埔寨,44,广东省,15465603,10085894,126810864
202203,107,柬埔寨,45,广西壮族自治区,4915962,15475,12267607
202203,107,柬埔寨,46,海南省,582666,6974,14214225
202203,107,柬埔寨,50,重庆市,14429,1031,148395
