数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202403,101,阿富汗,11,北京市,"6,712"
202403,101,阿富汗,31,上海市,"370,615"
202403,101,阿富汗,32,江苏省,393
202403,101,阿富汗,33,浙江省,"383,374"
202403,101,阿富汗,34,安徽省,"1,350"
202403,101,阿富汗,35,福建省,10
202403,101,阿富汗,37,山东省,"5,505,781"
202403,101,阿富汗,42,湖北省,"3,495"
202403,101,阿富汗,44,广东省,"168,712"
202403,101,阿富汗,51,四川省,"2,129"
202403,102,巴林,11,北京市,"5,816"
202403,102,巴林,12,天津市,"535,381"
202403,102,巴林,31,上海市,"161,508"
202403,102,巴林,32,江苏省,"8,852,021"
202403,102,巴林,33,浙江省,"3,845,233"
202403,102,巴林,35,福建省,"12,663,529"
202403,102,巴林,36,江西省,"207,123"
202403,102,巴林,37,山东省,"567,851"
202403,102,巴林,41,河南省,"59,665"
202403,102,巴林,44,广东省,"259,217"
202403,102,巴林,50,重庆市,"1,863"
202403,102,巴林,51,四川省,768
202403,103,孟加拉国,11,北京市,"8,080,450"
202403,103,孟加拉国,12,天津市,"306,270"
202403,103,孟加拉国,13,河北省,"14,090,112"
202403,103,孟加拉国,21,辽宁省,"25,575,278"
202403,103,孟加拉国,23,黑龙江省,348
202403,103,孟加拉国,31,上海市,"180,358,254"
202403,103,孟加拉国,32,江苏省,"22,906,945"
202403,103,孟加拉国,33,浙江省,"127,703,935"
202403,103,孟加拉国,34,安徽省,"5,805,751"
202403,103,孟加拉国,35,福建省,"10,679,178"
202403,103,孟加拉国,36,江西省,"5,943,486"
202403,103,孟加拉国,37,山东省,"22,558,942"
202403,103,孟加拉国,41,河南省,"100,889,404"
202403,103,孟加拉国,42,湖北省,"4,441,854"
202403,103,孟加拉国,43,湖南省,"21,609,410"
202403,103,孟加拉国,44,广东省,"70,310,164"
202403,103,孟加拉国,45,广西壮族自治区,"9,834,415"
202403,103,孟加拉国,46,海南省,"428,788"
202403,103,孟加拉国,50,重庆市,"1,067,338"
202403,103,孟加拉国,51,四川省,"3,993,926"
202403,103,孟加拉国,53,云南省,"1,690,542"
202403,103,孟加拉国,61,陕西省,"1,251"
202403,103,孟加拉国,62,甘肃省,"24,029"
