数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202204,101,阿富汗,11,北京市,282,717,146753
202204,101,阿富汗,12,天津市,405002,9980,2399695
202204,101,阿富汗,13,河北省,81243,116348,4298393
202204,101,阿富汗,21,辽宁省,15361,215,217270
202204,101,阿富汗,31,上海市,23844,44854,2052804
202204,101,阿富汗,32,江苏省,3744095,503076,19823235
202204,101,阿富汗,33,浙江省,7969930,1943285,78014910
202204,101,阿富汗,34,安徽省,91038,6436,1037689
202204,101,阿富汗,35,福建省,95066,69604,7210848
202204,101,阿富汗,36,江西省,948832,94321,2128966
202204,101,阿富汗,37,山东省,4877313,236842,61642091
202204,101,阿富汗,41,河南省,118473,51079,2478415
202204,101,阿富汗,42,湖北省,190750,0,3102294
202204,101,阿富汗,43,湖南省,202147,7129,5244937
202204,101,阿富汗,44,广东省,434968,823307,29440266
202204,101,阿富汗,45,广西壮族自治区,179880,42354,10744369
202204,101,阿富汗,50,重庆市,15551,20706,562675
202204,101,阿富汗,51,四川省,28563,5696,1509693
202204,101,阿富汗,52,贵州省,0,9,352
202204,101,阿富汗,61,陕西省,16164,277,228266
202204,101,阿富汗,65,新疆维吾尔自治区,38509,450,556752
202204,102,巴林,11,北京市,325085,2105942,14835844
202204,102,巴林,12,天津市,192091,29739,3123282
202204,102,巴林,13,河北省,6719080,242239,60695754
202204,102,巴林,14,山西省,379519,3,7007034
202204,102,巴林,15,内蒙古自治区,43578,5,379936
202204,102,巴林,21,辽宁省,318946,814,6026299
202204,102,巴林,23,黑龙江省,524000,0,1737361
202204,102,巴林,31,上海市,2250259,141567,66521207
202204,102,巴林,32,江苏省,2326514,645547,47021396
202204,102,巴林,33,浙江省,3902016,1954051,104497385
202204,102,巴林,34,安徽省,713849,552063,15058087
202204,102,巴林,35,福建省,2461108,83030,11934699
202204,102,巴林,36,江西省,590419,37145,14044892
202204,102,巴林,37,山东省,9130946,3621482,107202484
202204,102,巴林,41,河南省,3370756,59146,56230330
202204,102,巴林,42,湖北省,1177707,2370941,33696318
202204,102,巴林,43,湖南省,268435,34237,10429774
202204,102,巴林,44,广东省,2684263,2114885,125461307
202204,102,巴林,45,广西壮族自治区,196423,272549,15729282
202204,102,巴林,46,海南省,2842,0,66729
202204,102,巴林,50,重庆市,262665,189211,22711042
202204,102,巴林,51,四川省,215724,527,3180727
202204,102,巴林,52,贵州省,8761,15530,1018275
202204,102,巴林,53,云南省,4794,5969,689207
202204,102,巴林,61,陕西省,699211,3207,5694495
202204,102,巴林,62,甘肃省,40350,0,828364
202204,102,巴林,65,新疆维吾尔自治区,332276,0,3183130
202204,103,孟加拉国,11,北京市,178377504,193746676,1217433201
202204,103,孟加拉国,12,天津市,8990825,1173576,105163384
202204,103,孟加拉国,13,河北省,47464342,2598414,369481954
202204,103,孟加拉国,14,山西省,2573325,720168,46114016
202204,103,孟加拉国,15,内蒙古自治区,3495156,0,22917161
202204,103,孟加拉国,21,辽宁省,17646111,761277,126773726
202204,103,孟加拉国,22,吉林省,192011,5035,2898429
202204,103,孟加拉国,23,黑龙江省,819309,47095,13068447
202204,103,孟加拉国,31,上海市,50874911,9204947,710928231
202204,103,孟加拉国,32,江苏省,225827866,36470159,2558812421
202204,103,孟加拉国,33,浙江省,269685150,68127385,2979741138
202204,103,孟加拉国,34,安徽省,8864895,23547228,160338204
202204,103,孟加拉国,35,福建省,48559510,6889522,515740554
202204,103,孟加拉国,36,江西省,24600366,2429223,369160181
202204,103,孟加拉国,37,山东省,78367907,10512516,1030750935
202204,103,孟加拉国,41,河南省,9176059,2033973,147462767
202204,103,孟加拉国,42,湖北省,29229453,855051,196641283
202204,103,孟加拉国,43,湖南省,26414090,2521553,262084705
202204,103,孟加拉国,44,广东省,264561327,79938025,2913273601
202204,103,孟加拉国,45,广西壮族自治区,3422801,810401,74910572
202204,103,孟加拉国,46,海南省,8990506,0,58991080
202204,103,孟加拉国,50,重庆市,19945648,1682164,244323734
202204,103,孟加拉国,51,四川省,14095286,3574798,209451480
202204,103,孟加拉国,52,贵州省,1669784,55703,13597102
202204,103,孟加拉国,53,云南省,5612016,60594,36557384
202204,103,孟加拉国,54,西藏自治区,135500,0,1116565
202204,103,孟加拉国,61,陕西省,6223211,1707300,101265104
202204,103,孟加拉国,62,甘肃省,1436619,9893,12548409
202204,103,孟加拉国,63,青海省,42564,0,1026618
202204,103,孟加拉国,64,宁夏回族自治区,64500,0,2846741
202204,103,孟加拉国,65,新疆维吾尔自治区,5803081,1690970,247598557
202204,104,不丹,11,北京市,5762,5064,4216254
202204,104,不丹,13,河北省,0,1,39
202204,104,不丹,31,上海市,61,19,8147
202204,104,不丹,32,江苏省,1225,437,260337
202204,104,不丹,33,浙江省,50977,23150,667637
202204,104,不丹,34,安徽省,715215,2818,249094
202204,104,不丹,35,福建省,10565,5536,135596
202204,104,不丹,36,江西省,9,21,823
202204,104,不丹,37,山东省,10777,22681,890798
202204,104,不丹,41,河南省,29,813,136463
