数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202405,101,阿富汗,11,北京市,"5,022,532"
202405,101,阿富汗,12,天津市,"1,603,249"
202405,101,阿富汗,13,河北省,"37,628,467"
202405,101,阿富汗,15,内蒙古自治区,"1,535,425"
202405,101,阿富汗,21,辽宁省,"33,906,438"
202405,101,阿富汗,22,吉林省,"264,213"
202405,101,阿富汗,31,上海市,"40,378,686"
202405,101,阿富汗,32,江苏省,"41,911,665"
202405,101,阿富汗,33,浙江省,"546,657,452"
202405,101,阿富汗,34,安徽省,"7,702,290"
202405,101,阿富汗,35,福建省,"2,673,835"
202405,101,阿富汗,36,江西省,"3,145,668"
202405,101,阿富汗,37,山东省,"73,877,067"
202405,101,阿富汗,41,河南省,"3,211,810"
202405,101,阿富汗,42,湖北省,"4,855,320"
202405,101,阿富汗,43,湖南省,"465,621"
202405,101,阿富汗,44,广东省,"80,819,143"
202405,101,阿富汗,45,广西壮族自治区,"2,822,498"
202405,101,阿富汗,50,重庆市,"4,137,732"
202405,101,阿富汗,51,四川省,"898,824"
202405,101,阿富汗,53,云南省,"132,921"
202405,101,阿富汗,61,陕西省,"10,004,992"
202405,101,阿富汗,65,新疆维吾尔自治区,"29,258,671"
202405,102,巴林,11,北京市,"5,344,905"
202405,102,巴林,12,天津市,"11,631,900"
202405,102,巴林,13,河北省,"88,768,975"
202405,102,巴林,14,山西省,"369,241"
202405,102,巴林,15,内蒙古自治区,"791,146"
202405,102,巴林,21,辽宁省,"7,618,686"
202405,102,巴林,22,吉林省,"3,417,915"
202405,102,巴林,23,黑龙江省,"2,503,222"
202405,102,巴林,31,上海市,"50,253,687"
202405,102,巴林,32,江苏省,"73,377,098"
202405,102,巴林,33,浙江省,"152,256,227"
202405,102,巴林,34,安徽省,"24,259,501"
202405,102,巴林,35,福建省,"14,358,149"
202405,102,巴林,36,江西省,"6,128,881"
202405,102,巴林,37,山东省,"121,696,430"
202405,102,巴林,41,河南省,"11,378,219"
202405,102,巴林,42,湖北省,"5,995,269"
202405,102,巴林,43,湖南省,"27,090,499"
202405,102,巴林,44,广东省,"219,015,931"
202405,102,巴林,45,广西壮族自治区,"6,066,543"
202405,102,巴林,46,海南省,"88,603"
202405,102,巴林,50,重庆市,"24,123,984"
202405,102,巴林,51,四川省,"2,506,106"
202405,102,巴林,61,陕西省,"2,447,106"
202405,102,巴林,64,宁夏回族自治区,"896,060"
202405,102,巴林,65,新疆维吾尔自治区,"11,651,493"
202405,103,孟加拉国,11,北京市,"1,533,402,223"
202405,103,孟加拉国,12,天津市,"128,229,995"
202405,103,孟加拉国,13,河北省,"206,949,979"
202405,103,孟加拉国,14,山西省,"39,762,648"
202405,103,孟加拉国,15,内蒙古自治区,"12,120,200"
202405,103,孟加拉国,21,辽宁省,"66,666,789"
202405,103,孟加拉国,22,吉林省,"18,278,408"
202405,103,孟加拉国,23,黑龙江省,"100,474,350"
202405,103,孟加拉国,31,上海市,"713,636,790"
202405,103,孟加拉国,32,江苏省,"3,060,229,903"
202405,103,孟加拉国,33,浙江省,"3,784,723,652"
202405,103,孟加拉国,34,安徽省,"149,511,823"
202405,103,孟加拉国,35,福建省,"718,111,373"
202405,103,孟加拉国,36,江西省,"89,255,660"
202405,103,孟加拉国,37,山东省,"969,170,502"
202405,103,孟加拉国,41,河南省,"68,333,823"
202405,103,孟加拉国,42,湖北省,"209,792,186"
202405,103,孟加拉国,43,湖南省,"264,553,861"
202405,103,孟加拉国,44,广东省,"2,789,400,013"
202405,103,孟加拉国,45,广西壮族自治区,"130,504,988"
202405,103,孟加拉国,46,海南省,"239,704,807"
202405,103,孟加拉国,50,重庆市,"169,548,592"
202405,103,孟加拉国,51,四川省,"106,236,767"
202405,103,孟加拉国,52,贵州省,"10,855,040"
202405,103,孟加拉国,53,云南省,"18,218,744"
202405,103,孟加拉国,54,西藏自治区,"179,835"
202405,103,孟加拉国,61,陕西省,"14,291,463"
202405,103,孟加拉国,62,甘肃省,"5,805,942"
202405,103,孟加拉国,63,青海省,"1,065,020"
202405,103,孟加拉国,64,宁夏回族自治区,"3,584,183"
202405,103,孟加拉国,65,新疆维吾尔自治区,"157,213,025"
202405,104,不丹,11,北京市,"89,365"
