数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202201,101,阿富汗,11,北京市,1848101,270,9322838
202201,101,阿富汗,12,天津市,189500,6,1216907
202201,101,阿富汗,13,河北省,344103,374971,10163812
202201,101,阿富汗,21,辽宁省,51999,1016,931038
202201,101,阿富汗,31,上海市,133826,74652,1448114
202201,101,阿富汗,32,江苏省,7981699,503795,29508511
202201,101,阿富汗,33,浙江省,6369125,2596859,79875701
202201,101,阿富汗,34,安徽省,127555,5425,1165302
202201,101,阿富汗,35,福建省,256389,68000,3750585
202201,101,阿富汗,36,江西省,53138,21021,1299613
202201,101,阿富汗,37,山东省,2092918,186462,29596449
202201,101,阿富汗,41,河南省,16136,4536,284328
202201,101,阿富汗,42,湖北省,29850,1500000,861563
202201,101,阿富汗,43,湖南省,170560,22125,1471564
202201,101,阿富汗,44,广东省,339786,624406,26174868
202201,101,阿富汗,45,广西壮族自治区,202420,48520,13522242
202201,101,阿富汗,50,重庆市,2077,81720,1785038
202201,101,阿富汗,51,四川省,140948,15386,2226457
202201,101,阿富汗,54,西藏自治区,0,14,548
202201,101,阿富汗,61,陕西省,2402,832785,16236152
202201,101,阿富汗,65,新疆维吾尔自治区,30500,3261,909122
202201,102,巴林,11,北京市,80692,54260,8823300
202201,102,巴林,12,天津市,524351,333858,12134109
202201,102,巴林,13,河北省,17755437,353049,136659024
202201,102,巴林,14,山西省,207737,2,6776610
202201,102,巴林,15,内蒙古自治区,154686,0,1272074
202201,102,巴林,21,辽宁省,639194,24711,11128802
202201,102,巴林,22,吉林省,100033,0,1121871
202201,102,巴林,23,黑龙江省,378001,0,3455589
202201,102,巴林,31,上海市,2929246,651773,115158558
202201,102,巴林,32,江苏省,8764042,1014684,116238554
202201,102,巴林,33,浙江省,11719846,5853691,190472703
202201,102,巴林,34,安徽省,804229,1275925,16801107
202201,102,巴林,35,福建省,1601574,155269,18049827
202201,102,巴林,36,江西省,445177,58786,15157710
202201,102,巴林,37,山东省,11489822,373933,121784191
202201,102,巴林,41,河南省,435713,25823,51146006
202201,102,巴林,42,湖北省,304934,8835744,5756860
202201,102,巴林,43,湖南省,332990,1223236,11807447
202201,102,巴林,44,广东省,4544643,5821564,191736971
202201,102,巴林,45,广西壮族自治区,161702,25200,2296213
202201,102,巴林,46,海南省,1300,0,49702
202201,102,巴林,50,重庆市,309555,202725,19730682
202201,102,巴林,51,四川省,143337,38257,13758425
202201,102,巴林,53,云南省,9668,7085,2061353
202201,102,巴林,61,陕西省,165210,245,2482349
202201,102,巴林,63,青海省,8354,191000,286944
202201,102,巴林,65,新疆维吾尔自治区,737737,0,4253299
202201,103,孟加拉国,11,北京市,106410828,70103207,1397116128
202201,103,孟加拉国,12,天津市,29530438,3217348,318649352
202201,103,孟加拉国,13,河北省,28223762,3582399,274474929
202201,103,孟加拉国,14,山西省,3534001,941735,50488209
202201,103,孟加拉国,15,内蒙古自治区,1050581,0,12726950
202201,103,孟加拉国,21,辽宁省,14137276,917533,196978422
202201,103,孟加拉国,22,吉林省,260886,4213,8407382
202201,103,孟加拉国,23,黑龙江省,1318814,113233,13600465
202201,103,孟加拉国,31,上海市,93181498,11030626,914977344
202201,103,孟加拉国,32,江苏省,332050024,52851731,3589231045
202201,103,孟加拉国,33,浙江省,471368912,81938526,3869483208
202201,103,孟加拉国,34,安徽省,13906226,44198317,246502180
202201,103,孟加拉国,35,福建省,67631788,28549277,852068670
202201,103,孟加拉国,36,江西省,46861064,2757522,345336240
202201,103,孟加拉国,37,山东省,98735972,12029338,1335980226
202201,103,孟加拉国,41,河南省,8020649,1458369,124694638
202201,103,孟加拉国,42,湖北省,16400180,1827322,211086321
202201,103,孟加拉国,43,湖南省,16997667,2968287,300072180
202201,103,孟加拉国,44,广东省,234895263,64414266,3190799286
202201,103,孟加拉国,45,广西壮族自治区,3422470,687200,59163514
202201,103,孟加拉国,46,海南省,3335422,13200,21723714
202201,103,孟加拉国,50,重庆市,3856114,1231533,147892789
202201,103,孟加拉国,51,四川省,31397260,3344880,321397479
202201,103,孟加拉国,52,贵州省,1557467,42677,21739648
202201,103,孟加拉国,53,云南省,4534639,665246,124047268
202201,103,孟加拉国,54,西藏自治区,54001,0,456234
202201,103,孟加拉国,61,陕西省,2328334,905887,41437165
202201,103,孟加拉国,62,甘肃省,2293143,7183,20486699
202201,103,孟加拉国,64,宁夏回族自治区,93810,943,7771659
202201,103,孟加拉国,65,新疆维吾尔自治区,5759973,296761,199888489
202201,104,不丹,11,北京市,98,9,28425
202201,104,不丹,12,天津市,0,1,39
202201,104,不丹,13,河北省,4,10,392
202201,104,不丹,21,辽宁省,1,1,39
202201,104,不丹,31,上海市,2576,265,98461
202201,104,不丹,32,江苏省,1285,3792,165232
202201,104,不丹,33,浙江省,27501,23630,595484
202201,104,不丹,34,安徽省,107,1925,99301
202201,104,不丹,35,福建省,133,202,123059
202201,104,不丹,36,江西省,16,41,1646
202201,104,不丹,37,山东省,534,435,105336
202201,104,不丹,41,河南省,104,187,7501
202201,104,不丹,42,湖北省,10,9,3745
202201,104,不丹,43,湖南省,40104,200162,1051154
202201,104,不丹,44,广东省,22973,42773,18513197
202201,104,不丹,46,海南省,552,8004,5687189
202201,104,不丹,51,四川省,7,7,277
202201,104,不丹,53,云南省,22010,39920,4076122
202201,104,不丹,54,西藏自治区,0,5,196
202201,104,不丹,61,陕西省,2,2,78
202201,105,文莱,11,北京市,36792214,50957217,196236407
202201,105,文莱,12,天津市,310614,53587,4261671
202201,105,文莱,13,河北省,637997,54219,6320245
202201,105,文莱,14,山西省,68871,0,665567
202201,105,文莱,21,辽宁省,349730,102198,5372167
202201,105,文莱,23,黑龙江省,73623,1043,394555
202201,105,文莱,31,上海市,542336,134225,10442105
202201,105,文莱,32,江苏省,1306915,184228,17880176
202201,105,文莱,33,浙江省,3033590,921435,56033502
202201,105,文莱,34,安徽省,232499,2185045,6767166
202201,105,文莱,35,福建省,1109324,57492,11190275
202201,105,文莱,36,江西省,236308,340228,8300164
202201,105,文莱,37,山东省,2664306,250782,31878107
202201,105,文莱,41,河南省,68509,35668,1395265
202201,105,文莱,42,湖北省,150855,713060,6713071
202201,105,文莱,43,湖南省,800019,60909,14254225
202201,105,文莱,44,广东省,3041269,1920408,129885780
202201,105,文莱,45,广西壮族自治区,9427,1079,235154
202201,105,文莱,46,海南省,6980,0,154384
202201,105,文莱,50,重庆市,108176,30861,5057558
202201,105,文莱,51,四川省,283036,64575,19120287
202201,105,文莱,53,云南省,83648,7808,5219940
202201,105,文莱,61,陕西省,270,0,25568
202201,105,文莱,65,新疆维吾尔自治区,32994,12144,346294
202201,106,缅甸,11,北京市,23590455,23194801,181538868
202201,106,缅甸,12,天津市,12777073,788935,103574817
202201,106,缅甸,13,河北省,68271963,4272844,291011200
202201,106,缅甸,14,山西省,473889,9945,4980301
202201,106,缅甸,15,内蒙古自治区,4036965,26115,38405243
202201,106,缅甸,21,辽宁省,8873653,691921,92257125
202201,106,缅甸,22,吉林省,24833,158838,10143026
202201,106,缅甸,23,黑龙江省,11733180,564228,74241064
202201,106,缅甸,31,上海市,25047665,5455544,413365936
202201,106,缅甸,32,江苏省,162885264,25935935,1458493230
202201,106,缅甸,33,浙江省,119727628,32928295,1373946170
202201,106,缅甸,34,安徽省,14733237,64956513,149945165
202201,106,缅甸,35,福建省,46119540,16360111,535984188
202201,106,缅甸,36,江西省,40433279,3346384,254141103
202201,106,缅甸,37,山东省,74912633,9746832,816445072
202201,106,缅甸,41,河南省,1907292,859004,76405590
202201,106,缅甸,42,湖北省,11083348,13481285,155668367
202201,106,缅甸,43,湖南省,14977999,2837345,176286513
202201,106,缅甸,44,广东省,72251058,98720372,1417124486
202201,106,缅甸,45,广西壮族自治区,5386395,1304491,75143149
202201,106,缅甸,46,海南省,3790009,0,28054910
202201,106,缅甸,50,重庆市,4991463,2236762,116906365
202201,106,缅甸,51,四川省,10049400,8039246,188810058
202201,106,缅甸,52,贵州省,640456,26186,9558130
202201,106,缅甸,53,云南省,287293621,46845175,1215277787
202201,106,缅甸,61,陕西省,494793,21940,5074400
202201,106,缅甸,62,甘肃省,36070,2389,593922
202201,106,缅甸,64,宁夏回族自治区,349043,0,4823042
202201,106,缅甸,65,新疆维吾尔自治区,268015,34108,7837971
202201,107,柬埔寨,11,北京市,7874146,919213,167093380
202201,107,柬埔寨,12,天津市,3048262,509155,56703543
202201,107,柬埔寨,13,河北省,5385716,1414455,129042381
202201,107,柬埔寨,14,山西省,118656,177415,20443640
202201,107,柬埔寨,15,内蒙古自治区,1583032,0,17995295
202201,107,柬埔寨,21,辽宁省,6213674,498909,75023422
202201,107,柬埔寨,22,吉林省,26075,36345,2185318
202201,107,柬埔寨,23,黑龙江省,638853,73976,6491771
202201,107,柬埔寨,31,上海市,27124395,4834934,391505709
202201,107,柬埔寨,32,江苏省,129111620,29703943,1636050236
202201,107,柬埔寨,33,浙江省,281261180,36504143,1764279554
202201,107,柬埔寨,34,安徽省,20400138,1166140,66726021
202201,107,柬埔寨,35,福建省,49663863,22400192,622369388
202201,107,柬埔寨,36,江西省,9559479,3961625,277435386
202201,107,柬埔寨,37,山东省,31206778,9657111,656835986
202201,107,柬埔寨,41,河南省,635970768,837750,88802435
202201,107,柬埔寨,42,湖北省,4239885,5175140,64592815
202201,107,柬埔寨,43,湖南省,6304211,4224451,196573997
202201,107,柬埔寨,44,广东省,287430499,437634650,2515149539
202201,107,柬埔寨,45,广西壮族自治区,80241321,129104,42271752
202201,107,柬埔寨,46,海南省,341328,285651,5536108
