数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202506,101,阿富汗,11,北京市,"990,772"
202506,101,阿富汗,12,天津市,"1,582"
202506,101,阿富汗,21,辽宁省,"86,168"
202506,101,阿富汗,31,上海市,"53,629"
202506,101,阿富汗,32,江苏省,"71,038"
202506,101,阿富汗,33,浙江省,"849,297"
202506,101,阿富汗,35,福建省,"216,486"
202506,101,阿富汗,37,山东省,"243,807"
202506,101,阿富汗,42,湖北省,217
202506,101,阿富汗,43,湖南省,"9,862"
202506,101,阿富汗,44,广东省,"363,805"
202506,102,巴林,11,北京市,"337,717"
202506,102,巴林,21,辽宁省,187
202506,102,巴林,31,上海市,"800,365"
202506,102,巴林,32,江苏省,"556,396"
202506,102,巴林,33,浙江省,"35,072,509"
202506,102,巴林,34,安徽省,"1,352,625"
202506,102,巴林,35,福建省,"1,521"
202506,102,巴林,37,山东省,"10,667"
202506,102,巴林,44,广东省,"1,283,827"
202506,102,巴林,45,广西壮族自治区,"38,877,727"
202506,102,巴林,51,四川省,"152,353"
202506,103,孟加拉国,11,北京市,"11,904,667"
202506,103,孟加拉国,12,天津市,"292,938"
202506,103,孟加拉国,13,河北省,"8,854,717"
202506,103,孟加拉国,14,山西省,29
202506,103,孟加拉国,21,辽宁省,"16,712,630"
202506,103,孟加拉国,22,吉林省,"1,168,720"
202506,103,孟加拉国,31,上海市,"282,957,183"
202506,103,孟加拉国,32,江苏省,"49,185,462"
202506,103,孟加拉国,33,浙江省,"71,716,579"
202506,103,孟加拉国,34,安徽省,"8,515,882"
202506,103,孟加拉国,35,福建省,"6,175,935"
202506,103,孟加拉国,36,江西省,"7,571,653"
202506,103,孟加拉国,37,山东省,"25,334,901"
202506,103,孟加拉国,41,河南省,"40,289,425"
202506,103,孟加拉国,42,湖北省,"8,079,943"
202506,103,孟加拉国,43,湖南省,"32,876,261"
202506,103,孟加拉国,44,广东省,"142,241,043"
202506,103,孟加拉国,45,广西壮族自治区,"8,334,225"
202506,103,孟加拉国,46,海南省,"1,875,073"
202506,103,孟加拉国,50,重庆市,"1,761,830"
202506,103,孟加拉国,51,四川省,"12,572,340"
202506,103,孟加拉国,52,贵州省,"1,984,974"
202506,103,孟加拉国,53,云南省,"6,151,941"
202506,103,孟加拉国,61,陕西省,"1,187,231"
202506,104,不丹,11,北京市,288
202506,104,不丹,21,辽宁省,174
202506,104,不丹,31,上海市,"1,424"
202506,104,不丹,37,山东省,"6,778"
202506,104,不丹,44,广东省,"4,731"
202506,105,文莱,11,北京市,"57,350,273"
202506,105,文莱,31,上海市,"172,968,604"
202506,105,文莱,32,江苏省,"148,614,681"
202506,105,文莱,33,浙江省,"483,889,426"
202506,105,文莱,35,福建省,333
202506,105,文莱,37,山东省,821
202506,105,文莱,44,广东省,"7,329"
202506,106,缅甸,11,北京市,"127,080,790"
202506,106,缅甸,12,天津市,"899,979"
202506,106,缅甸,13,河北省,"27,408,488"
202506,106,缅甸,14,山西省,"19,675,028"
202506,106,缅甸,21,辽宁省,"62,338,219"
202506,106,缅甸,31,上海市,"121,696,346"
202506,106,缅甸,32,江苏省,"43,394,464"
202506,106,缅甸,33,浙江省,"86,721,385"
202506,106,缅甸,34,安徽省,"79,279,572"
202506,106,缅甸,35,福建省,"53,445,270"
202506,106,缅甸,36,江西省,"18,151,874"
202506,106,缅甸,37,山东省,"273,404,833"
202506,106,缅甸,41,河南省,"421,055,857"
202506,106,缅甸,42,湖北省,"9,210,964"
202506,106,缅甸,43,湖南省,"44,912,034"
202506,106,缅甸,44,广东省,"266,293,177"
202506,106,缅甸,45,广西壮族自治区,"28,751,453"
202506,106,缅甸,46,海南省,"32,096,246"
202506,106,缅甸,50,重庆市,"7,456,562"
202506,106,缅甸,51,四川省,"2,411,713"
202506,106,缅甸,52,贵州省,"16,430,528"
202506,106,缅甸,53,云南省,"2,731,662,564"
202506,106,缅甸,61,陕西省,"12,473,607"
202506,106,缅甸,62,甘肃省,"2,407,329"
202506,107,柬埔寨,11,北京市,"130,825,955"
202506,107,柬埔寨,12,天津市,"14,554,447"
202506,107,柬埔寨,13,河北省,"32,350,427"
202506,107,柬埔寨,14,山西省,"773,554"
202506,107,柬埔寨,15,内蒙古自治区,"5,827,985"
202506,107,柬埔寨,21,辽宁省,"38,987,252"
202506,107,柬埔寨,22,吉林省,"1,467,547"
202506,107,柬埔寨,23,黑龙江省,"6,557,603"
202506,107,柬埔寨,31,上海市,"287,324,144"
202506,107,柬埔寨,32,江苏省,"99,230,953"
202506,107,柬埔寨,33,浙江省,"122,999,829"
202506,107,柬埔寨,34,安徽省,"34,653,416"
202506,107,柬埔寨,35,福建省,"105,566,698"
202506,107,柬埔寨,36,江西省,"4,399,936"
202506,107,柬埔寨,37,山东省,"49,751,522"
202506,107,柬埔寨,41,河南省,"34,331,569"
