数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202501,101,阿富汗,11,北京市,"1,999,394"
202501,101,阿富汗,12,天津市,"2,331"
202501,101,阿富汗,31,上海市,"24,211,836"
202501,101,阿富汗,32,江苏省,"36,149"
202501,101,阿富汗,33,浙江省,"18,241,050"
202501,101,阿富汗,35,福建省,"209,226"
202501,101,阿富汗,37,山东省,"1,134,389"
202501,101,阿富汗,43,湖南省,"776,064"
202501,101,阿富汗,44,广东省,"496,962"
202501,102,巴林,11,北京市,"32,211"
202501,102,巴林,31,上海市,"205,385"
202501,102,巴林,32,江苏省,"34,635,830"
202501,102,巴林,33,浙江省,"5,450,266"
202501,102,巴林,35,福建省,947
202501,102,巴林,37,山东省,"35,489"
202501,102,巴林,44,广东省,"134,540"
202501,102,巴林,50,重庆市,"1,759"
202501,102,巴林,51,四川省,"1,212"
202501,103,孟加拉国,11,北京市,"7,025,342"
202501,103,孟加拉国,12,天津市,"1,877,502"
202501,103,孟加拉国,13,河北省,"4,016,275"
202501,103,孟加拉国,15,内蒙古自治区,"2,148"
202501,103,孟加拉国,21,辽宁省,"12,397,192"
202501,103,孟加拉国,22,吉林省,"1,698,170"
202501,103,孟加拉国,31,上海市,"288,921,795"
202501,103,孟加拉国,32,江苏省,"35,547,245"
202501,103,孟加拉国,33,浙江省,"81,286,411"
202501,103,孟加拉国,34,安徽省,"4,855,496"
202501,103,孟加拉国,35,福建省,"9,123,999"
202501,103,孟加拉国,36,江西省,"6,216,474"
202501,103,孟加拉国,37,山东省,"55,077,297"
202501,103,孟加拉国,41,河南省,"69,391,990"
202501,103,孟加拉国,42,湖北省,"5,403,070"
202501,103,孟加拉国,43,湖南省,"21,220,832"
202501,103,孟加拉国,44,广东省,"96,090,909"
202501,103,孟加拉国,45,广西壮族自治区,"11,546,311"
202501,103,孟加拉国,46,海南省,"1,705,263"
202501,103,孟加拉国,50,重庆市,"1,150,404"
202501,103,孟加拉国,51,四川省,"15,654,661"
202501,103,孟加拉国,53,云南省,"2,562,185"
202501,103,孟加拉国,61,陕西省,"422,693"
202501,104,不丹,11,北京市,870
202501,104,不丹,44,广东省,"1,187"
202501,105,文莱,11,北京市,243
202501,105,文莱,12,天津市,"4,151"
202501,105,文莱,31,上海市,"67,200,027"
202501,105,文莱,32,江苏省,"165,591,748"
202501,105,文莱,33,浙江省,"559,335,648"
202501,105,文莱,34,安徽省,"8,624,274"
202501,105,文莱,41,河南省,"32,746"
202501,105,文莱,44,广东省,"407,658"
202501,105,文莱,50,重庆市,"1,146,197"
202501,106,缅甸,11,北京市,"210,218,725"
202501,106,缅甸,12,天津市,"1,364,807"
202501,106,缅甸,13,河北省,"10,048,224"
202501,106,缅甸,15,内蒙古自治区,"1,037,830"
202501,106,缅甸,21,辽宁省,"8,231,840"
202501,106,缅甸,31,上海市,"97,093,976"
202501,106,缅甸,32,江苏省,"21,515,271"
202501,106,缅甸,33,浙江省,"66,245,234"
202501,106,缅甸,34,安徽省,"34,535,773"
202501,106,缅甸,35,福建省,"32,761,289"
202501,106,缅甸,36,江西省,"5,273,708"
202501,106,缅甸,37,山东省,"247,415,914"
202501,106,缅甸,41,河南省,"344,225,226"
202501,106,缅甸,42,湖北省,"6,501,155"
202501,106,缅甸,43,湖南省,"72,736,950"
202501,106,缅甸,44,广东省,"159,484,435"
202501,106,缅甸,45,广西壮族自治区,"38,095,638"
202501,106,缅甸,46,海南省,"10,740,506"
202501,106,缅甸,50,重庆市,"8,207,139"
202501,106,缅甸,51,四川省,"1,927,314"
202501,106,缅甸,52,贵州省,"5,887,850"
202501,106,缅甸,53,云南省,"2,475,272,274"
202501,106,缅甸,61,陕西省,"953,771"
202501,107,柬埔寨,11,北京市,"153,448,570"
202501,107,柬埔寨,12,天津市,"11,237,425"
202501,107,柬埔寨,13,河北省,"12,432,815"
202501,107,柬埔寨,14,山西省,"5,000,820"
202501,107,柬埔寨,15,内蒙古自治区,"91,344"
202501,107,柬埔寨,21,辽宁省,"41,868,006"
202501,107,柬埔寨,22,吉林省,"1,537,927"
202501,107,柬埔寨,31,上海市,"348,945,278"
202501,107,柬埔寨,32,江苏省,"89,947,102"
202501,107,柬埔寨,33,浙江省,"82,495,192"
202501,107,柬埔寨,34,安徽省,"8,659,990"
202501,107,柬埔寨,35,福建省,"144,548,817"
202501,107,柬埔寨,36,江西省,"11,767,659"
202501,107,柬埔寨,37,山东省,"26,137,425"
202501,107,柬埔寨,41,河南省,"39,106,246"
202501,107,柬埔寨,42,湖北省,"328,394"
202501,107,柬埔寨,43,湖南省,"30,452,143"
202501,107,柬埔寨,44,广东省,"192,573,604"
202501,107,柬埔寨,45,广西壮族自治区,"4,464,298"
202501,107,柬埔寨,46,海南省,"4,931,567"
202501,107,柬埔寨,50,重庆市,"22,428,537"
202501,107,柬埔寨,51,四川省,"1,351,900"
202501,107,柬埔寨,61,陕西省,"225,443"
202501,107,柬埔寨,62,甘肃省,"465,782"
202501,108,塞浦路斯,11,北京市,"1,927,650"
202501,108,塞浦路斯,12,天津市,"746,406"
202501,108,塞浦路斯,13,河北省,212
202501,108,塞浦路斯,23,黑龙江省,"94,142"
202501,108,塞浦路斯,31,上海市,"5,222,310"
202501,108,塞浦路斯,32,江苏省,"931,194"
202501,108,塞浦路斯,33,浙江省,"4,401,104"
202501,108,塞浦路斯,35,福建省,954
202501,108,塞浦路斯,37,山东省,"499,629"
202501,108,塞浦路斯,41,河南省,445
202501,108,塞浦路斯,42,湖北省,783
202501,108,塞浦路斯,43,湖南省,"8,487,950"
202501,108,塞浦路斯,44,广东省,"2,359,147"
202501,108,塞浦路斯,51,四川省,891
202501,109,朝鲜,11,北京市,772
202501,109,朝鲜,21,辽宁省,"79,851,509"
202501,109,朝鲜,22,吉林省,"85,055,993"
202501,109,朝鲜,31,上海市,"3,043"
202501,109,朝鲜,32,江苏省,"151,525"
202501,109,朝鲜,33,浙江省,"536,851"
202501,109,朝鲜,37,山东省,"41,626,030"
202501,109,朝鲜,44,广东省,"8,078,660"
202501,110,中国香港,11,北京市,"1,170,231,084"
202501,110,中国香港,12,天津市,"9,749,087"
202501,110,中国香港,13,河北省,"6,850,496"
202501,110,中国香港,14,山西省,"298,631"
202501,110,中国香港,15,内蒙古自治区,"176,452,262"
202501,110,中国香港,21,辽宁省,"30,134,417"
202501,110,中国香港,22,吉林省,"159,373"
202501,110,中国香港,31,上海市,"1,032,750,734"
202501,110,中国香港,32,江苏省,"77,926,270"
202501,110,中国香港,33,浙江省,"109,991,066"
202501,110,中国香港,34,安徽省,"522,388"
202501,110,中国香港,35,福建省,"208,630,430"
202501,110,中国香港,36,江西省,"80,422,962"
202501,110,中国香港,37,山东省,"39,242,216"
202501,110,中国香港,41,河南省,"26,736,112"
202501,110,中国香港,42,湖北省,"35,436,394"
202501,110,中国香港,43,湖南省,"403,799,534"
202501,110,中国香港,44,广东省,"3,009,657,467"
202501,110,中国香港,45,广西壮族自治区,"1,079,843"
202501,110,中国香港,46,海南省,"104,828,101"
202501,110,中国香港,50,重庆市,"2,667,245"
202501,110,中国香港,51,四川省,"530,736"
202501,110,中国香港,52,贵州省,"461,241"
202501,110,中国香港,53,云南省,"246,619,984"
202501,110,中国香港,54,西藏自治区,"363,133"
202501,110,中国香港,61,陕西省,"3,789,247"
202501,110,中国香港,64,宁夏回族自治区,"12,068,117"
202501,111,印度,11,北京市,"320,460,568"
202501,111,印度,12,天津市,"308,071,992"
202501,111,印度,13,河北省,"477,644,322"
202501,111,印度,14,山西省,"34,049,966"
202501,111,印度,15,内蒙古自治区,"5,329,611"
202501,111,印度,21,辽宁省,"68,120,482"
202501,111,印度,22,吉林省,"7,843,861"
202501,111,印度,23,黑龙江省,"8,948,751"
202501,111,印度,31,上海市,"1,384,421,845"
202501,111,印度,32,江苏省,"994,548,868"
202501,111,印度,33,浙江省,"1,461,765,157"
202501,111,印度,34,安徽省,"149,484,328"
202501,111,印度,35,福建省,"548,182,005"
202501,111,印度,36,江西省,"19,410,194"
202501,111,印度,37,山东省,"993,225,051"
202501,111,印度,41,河南省,"423,661,416"
202501,111,印度,42,湖北省,"176,016,935"
202501,111,印度,43,湖南省,"56,264,784"
202501,111,印度,44,广东省,"1,609,311,941"
202501,111,印度,45,广西壮族自治区,"98,812,754"
202501,111,印度,46,海南省,"84,026,896"
202501,111,印度,50,重庆市,"79,845,812"
202501,111,印度,51,四川省,"76,485,642"
202501,111,印度,52,贵州省,"8,247,044"
202501,111,印度,53,云南省,"79,943,466"
202501,111,印度,54,西藏自治区,"1,001,417"
202501,111,印度,61,陕西省,"35,081,290"
202501,111,印度,62,甘肃省,"30,139"
202501,111,印度,63,青海省,"17,018,087"
202501,111,印度,64,宁夏回族自治区,"603,070"
202501,111,印度,65,新疆维吾尔自治区,"312,080"
202501,112,印度尼西亚,11,北京市,"1,776,178,929"
202501,112,印度尼西亚,12,天津市,"557,522,465"
202501,112,印度尼西亚,13,河北省,"831,547,958"
202501,112,印度尼西亚,14,山西省,"1,408,136,280"
202501,112,印度尼西亚,15,内蒙古自治区,"32,391,439"
202501,112,印度尼西亚,21,辽宁省,"219,597,291"
202501,112,印度尼西亚,22,吉林省,"8,414,641"
202501,112,印度尼西亚,31,上海市,"4,661,396,200"
202501,112,印度尼西亚,32,江苏省,"5,229,517,823"
202501,112,印度尼西亚,33,浙江省,"8,251,013,706"
