数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202112,101,阿富汗,11,北京市,9,11,18207
202112,101,阿富汗,12,天津市,555860,0,3507151
202112,101,阿富汗,21,辽宁省,1,0,64
202112,101,阿富汗,22,吉林省,9914,0,890052
202112,101,阿富汗,31,上海市,98,37,133042
202112,101,阿富汗,32,江苏省,1010,1,151578
202112,101,阿富汗,33,浙江省,633336,21,47326411
202112,101,阿富汗,34,安徽省,1501,0,134756
202112,101,阿富汗,35,福建省,26,19,30183
202112,101,阿富汗,36,江西省,1341,480,52480
202112,101,阿富汗,37,山东省,147420,8,2067576
202112,101,阿富汗,42,湖北省,16,0,21417
202112,101,阿富汗,44,广东省,184782,433,684554
202112,101,阿富汗,51,四川省,3,1,4040
202112,101,阿富汗,61,陕西省,52640,0,3197260
202112,101,阿富汗,63,青海省,6672,2125,392526
202112,102,巴林,11,北京市,153,36,13972
202112,102,巴林,12,天津市,17830,0,419620
202112,102,巴林,21,辽宁省,0,1,1184
202112,102,巴林,31,上海市,189934794,16,494575028
202112,102,巴林,32,江苏省,754900,0,13905845
202112,102,巴林,33,浙江省,871479,0,22768970
202112,102,巴林,37,山东省,826532,1,15997650
202112,102,巴林,43,湖南省,496305,0,9128036
202112,102,巴林,44,广东省,5983599,17214,108642525
202112,102,巴林,45,广西壮族自治区,2293103,0,41944847
202112,102,巴林,51,四川省,3598,0,75007
202112,103,孟加拉国,11,北京市,6674079,555515,65087201
202112,103,孟加拉国,12,天津市,117788,921,969434
202112,103,孟加拉国,13,河北省,1931380,0,23567954
202112,103,孟加拉国,14,山西省,86,0,93281
202112,103,孟加拉国,21,辽宁省,2235838,160,16543667
202112,103,孟加拉国,23,黑龙江省,23,5,2670
202112,103,孟加拉国,31,上海市,4670875,1132392,173190288
202112,103,孟加拉国,32,江苏省,2134288,237958,78528345
202112,103,孟加拉国,33,浙江省,6143561,88812,70063622
202112,103,孟加拉国,34,安徽省,1040674,46632,10431843
202112,103,孟加拉国,35,福建省,1492488,39845,10663700
202112,103,孟加拉国,36,江西省,707911,559,5603885
202112,103,孟加拉国,37,山东省,1624497,93331,21356203
202112,103,孟加拉国,41,河南省,561998,8149,27332598
202112,103,孟加拉国,42,湖北省,716119,530,4246695
202112,103,孟加拉国,43,湖南省,1263541,0,7305477
202112,103,孟加拉国,44,广东省,5155568,3204398,88023442
202112,103,孟加拉国,45,广西壮族自治区,545105,139,4772276
202112,103,孟加拉国,46,海南省,18487,1063,1920072
202112,103,孟加拉国,50,重庆市,185,18,8779
202112,103,孟加拉国,51,四川省,689829,3113,7214549
202112,103,孟加拉国,53,云南省,3748,0,83613
202112,103,孟加拉国,61,陕西省,5391,2466,602761
202112,103,孟加拉国,65,新疆维吾尔自治区,4000,0,179018
202112,104,不丹,11,北京市,1,1,208
202112,104,不丹,31,上海市,19,2,1179
202112,104,不丹,32,江苏省,1,0,147
202112,104,不丹,37,山东省,17,0,2714
202112,104,不丹,44,广东省,1,5,1316
202112,105,文莱,11,北京市,1,0,6625
202112,105,文莱,12,天津市,51230,0,2998996
202112,105,文莱,31,上海市,1793,1948422,510166
202112,105,文莱,32,江苏省,29090124,10,166405636
202112,105,文莱,33,浙江省,159215715,2,877252706
202112,105,文莱,37,山东省,11,0,55367
202112,105,文莱,44,广东省,20818154,0,95366289
202112,105,文莱,46,海南省,8597178,0,50260359
202112,106,缅甸,11,北京市,36644661,4513,292452902
202112,106,缅甸,12,天津市,1038180,35,11574656
202112,106,缅甸,13,河北省,1464771,71765,12346045
202112,106,缅甸,21,辽宁省,1825169,66,13940671
202112,106,缅甸,31,上海市,5685640,267631,66864893
202112,106,缅甸,32,江苏省,4854144,48127,32104110
202112,106,缅甸,33,浙江省,3313526,21071,44953044
202112,106,缅甸,34,安徽省,5862917,16036,65459370
202112,106,缅甸,35,福建省,6148939,17553,24845892
202112,106,缅甸,36,江西省,1647237,517,348857801
202112,106,缅甸,37,山东省,25927230,39178,397324400
202112,106,缅甸,41,河南省,8210445,1046,180179904
202112,106,缅甸,42,湖北省,919640,220,3405240
202112,106,缅甸,43,湖南省,1853017,6,16770159
202112,106,缅甸,44,广东省,57539170,4001775,4308895456
202112,106,缅甸,45,广西壮族自治区,5509881,514460,35420660
202112,106,缅甸,46,海南省,775006,4,4168666
202112,106,缅甸,50,重庆市,170298,25416,3115148
202112,106,缅甸,51,四川省,239980,737,4429462
202112,106,缅甸,52,贵州省,95960,0,1233301
202112,106,缅甸,53,云南省,456555354,96,3151156726
202112,106,缅甸,61,陕西省,249963,7,1385405
202112,106,缅甸,62,甘肃省,80000,0,655195
202112,106,缅甸,64,宁夏回族自治区,0,0,212
202112,106,缅甸,65,新疆维吾尔自治区,333396,0,7678448
202112,107,柬埔寨,11,北京市,91869884,55873,339702129
202112,107,柬埔寨,12,天津市,7137761,1445,32593107
202112,107,柬埔寨,13,河北省,184013,396970,89356777
202112,107,柬埔寨,14,山西省,261,0,180697
202112,107,柬埔寨,15,内蒙古自治区,14880,7366,134349
202112,107,柬埔寨,21,辽宁省,5309011,107589,33365906
202112,107,柬埔寨,23,黑龙江省,3785,31236,11933688
202112,107,柬埔寨,31,上海市,9536917,4177957,279820227
202112,107,柬埔寨,32,江苏省,5070098,421658,111264298
202112,107,柬埔寨,33,浙江省,10591572,273307,108975097
202112,107,柬埔寨,34,安徽省,195134,1202,1616263
202112,107,柬埔寨,35,福建省,29376158,4593,38428639
202112,107,柬埔寨,36,江西省,1375052,1356225,8262209
202112,107,柬埔寨,37,山东省,4997973,329278,34758001
202112,107,柬埔寨,41,河南省,65335,924,990352
202112,107,柬埔寨,42,湖北省,278529,1132,316141
202112,107,柬埔寨,43,湖南省,24062,0,849640
202112,107,柬埔寨,44,广东省,19988716,10744701,138010403
202112,107,柬埔寨,45,广西壮族自治区,4389325,15410,8414394
202112,107,柬埔寨,46,海南省,3551,1697,2736399
202112,107,柬埔寨,51,四川省,413311,15860,12789240
202112,107,柬埔寨,61,陕西省,4018,19,22620
202112,107,柬埔寨,65,新疆维吾尔自治区,4229448,0,2733853
202112,108,塞浦路斯,11,北京市,643373,70587,2438657
202112,108,塞浦路斯,12,天津市,948616,159697,3467343
202112,108,塞浦路斯,13,河北省,2,60,33948
202112,108,塞浦路斯,21,辽宁省,170212,37349,604864
202112,108,塞浦路斯,31,上海市,2488861,426435,13148662
202112,108,塞浦路斯,32,江苏省,18211,16,66915
202112,108,塞浦路斯,33,浙江省,152437,60934,547303
202112,108,塞浦路斯,35,福建省,1,0,72
202112,108,塞浦路斯,37,山东省,150,14,71222
202112,108,塞浦路斯,41,河南省,4,0,389
202112,108,塞浦路斯,44,广东省,31081,17542,2275451
202112,108,塞浦路斯,51,四川省,7365,1,2249094
202112,109,朝鲜,11,北京市,13,1,1004
202112,109,朝鲜,21,辽宁省,48868975,0,95450810
202112,109,朝鲜,22,吉林省,5747280,0,1465556
