数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202203,101,阿富汗,11,北京市,1688006,45,6940105
202203,101,阿富汗,12,天津市,316600,0,1721694
202203,101,阿富汗,13,河北省,35936,96237,2367546
202203,101,阿富汗,15,内蒙古自治区,132000,0,755853
202203,101,阿富汗,23,黑龙江省,6460,74955,245983
202203,101,阿富汗,31,上海市,27437,4840,394119
202203,101,阿富汗,32,江苏省,1421792,596929,21768042
202203,101,阿富汗,33,浙江省,4751416,1456125,55692532
202203,101,阿富汗,34,安徽省,7886,69522,1873216
202203,101,阿富汗,35,福建省,19300,0,322988
202203,101,阿富汗,36,江西省,23519,55107,1275717
202203,101,阿富汗,37,山东省,4829664,167990,59237305
202203,101,阿富汗,41,河南省,74045,1,836933
202203,101,阿富汗,42,湖北省,122565,520,2721809
202203,101,阿富汗,43,湖南省,573333,72894,13039504
202203,101,阿富汗,44,广东省,380449,757351,28718331
202203,101,阿富汗,45,广西壮族自治区,47880,11224,3156192
202203,101,阿富汗,50,重庆市,748,41044,936365
202203,101,阿富汗,52,贵州省,0,3,117
202203,101,阿富汗,61,陕西省,80912,1191,1137956
202203,102,巴林,11,北京市,74211,4708,13794702
202203,102,巴林,12,天津市,589899,38346,4220328
202203,102,巴林,13,河北省,13847162,131477,109721271
202203,102,巴林,14,山西省,204921,0,3974805
202203,102,巴林,15,内蒙古自治区,85004,0,730237
202203,102,巴林,21,辽宁省,750886,128,14713006
202203,102,巴林,22,吉林省,1527,384,449139
202203,102,巴林,31,上海市,2237917,427028,95025236
202203,102,巴林,32,江苏省,3082253,2578575,75826997
202203,102,巴林,33,浙江省,5831780,1096457,83991058
202203,102,巴林,34,安徽省,590103,1190731,23475054
202203,102,巴林,35,福建省,1674976,1417061,11419915
202203,102,巴林,36,江西省,1340389,31327,38029817
202203,102,巴林,37,山东省,19663101,773752,216084774
202203,102,巴林,41,河南省,924088,191396,39544669
202203,102,巴林,42,湖北省,659017,5588597,21016643
202203,102,巴林,43,湖南省,296942,4545350,12735660
202203,102,巴林,44,广东省,5395682,9454591,343708866
202203,102,巴林,45,广西壮族自治区,179204,16016,2553153
202203,102,巴林,50,重庆市,163698,43943,7249431
202203,102,巴林,51,四川省,116669,38320,7061131
202203,102,巴林,52,贵州省,0,3,117
202203,102,巴林,53,云南省,43,0,717
202203,102,巴林,61,陕西省,117556,254,1323407
202203,102,巴林,63,青海省,897,19500,28463
202203,103,孟加拉国,11,北京市,74446939,73339204,497090795
202203,103,孟加拉国,12,天津市,15096842,1212803,170657007
202203,103,孟加拉国,13,河北省,28438170,5270743,315754735
202203,103,孟加拉国,14,山西省,2326304,718666,48916501
202203,103,孟加拉国,15,内蒙古自治区,4070498,0,29880511
202203,103,孟加拉国,21,辽宁省,9361199,580672,109796241
202203,103,孟加拉国,22,吉林省,539332,80,7846532
202203,103,孟加拉国,23,黑龙江省,772688,54956,10893167
202203,103,孟加拉国,31,上海市,63631823,12036464,786475169
202203,103,孟加拉国,32,江苏省,233433443,41462300,2762611884
202203,103,孟加拉国,33,浙江省,336945180,55548815,2838817775
202203,103,孟加拉国,34,安徽省,15197063,10764377,221899324
202203,103,孟加拉国,35,福建省,50703654,12550482,562687520
202203,103,孟加拉国,36,江西省,44561861,2463118,302323925
202203,103,孟加拉国,37,山东省,112287705,10675836,1194011671
202203,103,孟加拉国,41,河南省,7044977,1802985,126550881
202203,103,孟加拉国,42,湖北省,22667510,1469347,271297073
202203,103,孟加拉国,43,湖南省,18149898,3970147,216052258
202203,103,孟加拉国,44,广东省,162372253,81189710,2481349213
202203,103,孟加拉国,45,广西壮族自治区,3966623,464444,55392274
202203,103,孟加拉国,46,海南省,50318739,59753400,284628954
202203,103,孟加拉国,50,重庆市,1862698,857362,207594078
202203,103,孟加拉国,51,四川省,22190597,3410781,293867527
202203,103,孟加拉国,52,贵州省,934936,36089,10179556
202203,103,孟加拉国,53,云南省,118508091,47775,489475300
202203,103,孟加拉国,54,西藏自治区,22500,0,181346
202203,103,孟加拉国,61,陕西省,3015473,3335408,126672783
202203,103,孟加拉国,62,甘肃省,2092320,0,16694063
202203,103,孟加拉国,64,宁夏回族自治区,86786,0,5699541
202203,103,孟加拉国,65,新疆维吾尔自治区,1100620,129330,19283514
202203,104,不丹,11,北京市,12,1,5825
202203,104,不丹,13,河北省,2,4,156
202203,104,不丹,21,辽宁省,0,1,39
202203,104,不丹,31,上海市,57,33,8061
202203,104,不丹,32,江苏省,11,38,2906
202203,104,不丹,33,浙江省,71,193,7688
202203,104,不丹,34,安徽省,19,43,1724
202203,104,不丹,35,福建省,36,62,2469
202203,104,不丹,36,江西省,16,24,16806
202203,104,不丹,37,山东省,47583,165,880089
202203,104,不丹,41,河南省,40,71,2974
202203,104,不丹,42,湖北省,52,80,3214
202203,104,不丹,43,湖南省,871,11316,23113737
202203,104,不丹,44,广东省,222104,24658,9585463
202203,104,不丹,50,重庆市,371,65,50339
202203,104,不丹,51,四川省,62,6,718
202203,105,文莱,11,北京市,36730327,50968268,159012797
202203,105,文莱,12,天津市,122942,38040,4627817
202203,105,文莱,13,河北省,755677,22733,6786270
202203,105,文莱,14,山西省,48877,4280,932678
202203,105,文莱,15,内蒙古自治区,4927,0,73611
202203,105,文莱,21,辽宁省,422969,119628,4660253
202203,105,文莱,22,吉林省,17280,0,213845
202203,105,文莱,23,黑龙江省,74000,0,513520
202203,105,文莱,31,上海市,673676,141051,13568022
202203,105,文莱,32,江苏省,842875,221942,38555777
202203,105,文莱,33,浙江省,1629082,1895167,87640054
202203,105,文莱,34,安徽省,118669,1832229,6615461
202203,105,文莱,35,福建省,810845,51952,12543492
202203,105,文莱,36,江西省,796764,1027353,14351941
202203,105,文莱,37,山东省,2087515,263127,33791885
202203,105,文莱,41,河南省,134102,2197,2040202
202203,105,文莱,42,湖北省,139643,1399959,12044321
202203,105,文莱,43,湖南省,378860,3256659,12330823
202203,105,文莱,44,广东省,1768511,1154769,69891632
202203,105,文莱,45,广西壮族自治区,27245,8462,504379
202203,105,文莱,46,海南省,4330,0,63854
202203,105,文莱,50,重庆市,3756,107,92832
202203,105,文莱,51,四川省,459507,82760,10822885
202203,105,文莱,53,云南省,33323,0,298686
202203,105,文莱,61,陕西省,262541,5216,3950408
202203,106,缅甸,11,北京市,27825928,21543403,280613121
202203,106,缅甸,12,天津市,13859897,560302,92581440
202203,106,缅甸,13,河北省,29409783,2396255,211806708
202203,106,缅甸,14,山西省,1312671,16812,7562497
202203,106,缅甸,15,内蒙古自治区,3617407,19649,40361639
202203,106,缅甸,21,辽宁省,8777303,364870,74777986
202203,106,缅甸,22,吉林省,1613,140600,3721027
202203,106,缅甸,23,黑龙江省,1454525,16530,15941248
202203,106,缅甸,31,上海市,17020724,2934440,205670501
202203,106,缅甸,32,江苏省,92758654,18585331,982765253
202203,106,缅甸,33,浙江省,83434534,24296594,978497817
202203,106,缅甸,34,安徽省,8073203,4648768,116879002
202203,106,缅甸,35,福建省,42009200,21783639,434560863
202203,106,缅甸,36,江西省,18854031,3194268,258343597
202203,106,缅甸,37,山东省,89851450,30107448,867260815
202203,106,缅甸,41,河南省,2383358,928704,64542481
202203,106,缅甸,42,湖北省,19826912,3959748,268672176
202203,106,缅甸,43,湖南省,18607553,49492457,187090275
202203,106,缅甸,44,广东省,47584675,43068732,866393395
202203,106,缅甸,45,广西壮族自治区,1976661,812450,33595463
202203,106,缅甸,46,海南省,2987829,0,21004856
202203,106,缅甸,50,重庆市,1869258,2060722,86881442
202203,106,缅甸,51,四川省,8551750,3438889,139555497
202203,106,缅甸,52,贵州省,678251,243870,34452454
202203,106,缅甸,53,云南省,181274796,81345462,762332856
202203,106,缅甸,61,陕西省,2086492,404994,24056187
202203,106,缅甸,62,甘肃省,56614,25126,1267772
202203,106,缅甸,63,青海省,216000,0,1784302
202203,106,缅甸,64,宁夏回族自治区,388000,0,4395351
202203,106,缅甸,65,新疆维吾尔自治区,256410,24246,3563790
202203,107,柬埔寨,11,北京市,27749374,23832104,342317185
202203,107,柬埔寨,12,天津市,2004777,406203,41683171
202203,107,柬埔寨,13,河北省,7268942,687917,99550358
202203,107,柬埔寨,14,山西省,306816,56200,2509499
202203,107,柬埔寨,15,内蒙古自治区,718702,18,9525284
202203,107,柬埔寨,21,辽宁省,4000525,102818,40148964
