数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202401,101,阿富汗,11,北京市,"3,455,843"
202401,101,阿富汗,12,天津市,"1,403,670"
202401,101,阿富汗,13,河北省,"38,160,303"
202401,101,阿富汗,15,内蒙古自治区,"3,311,284"
202401,101,阿富汗,21,辽宁省,"54,790,641"
202401,101,阿富汗,31,上海市,"16,686,691"
202401,101,阿富汗,32,江苏省,"89,866,619"
202401,101,阿富汗,33,浙江省,"582,507,754"
202401,101,阿富汗,34,安徽省,"29,338,044"
202401,101,阿富汗,35,福建省,"33,720,230"
202401,101,阿富汗,36,江西省,"4,460,887"
202401,101,阿富汗,37,山东省,"51,785,305"
202401,101,阿富汗,41,河南省,"696,918"
202401,101,阿富汗,42,湖北省,"6,730,811"
202401,101,阿富汗,43,湖南省,"10,164,867"
202401,101,阿富汗,44,广东省,"93,498,977"
202401,101,阿富汗,50,重庆市,"4,274,840"
202401,101,阿富汗,51,四川省,"6,941,645"
202401,101,阿富汗,61,陕西省,"13,498,505"
202401,101,阿富汗,62,甘肃省,"1,168,209"
202401,101,阿富汗,65,新疆维吾尔自治区,"4,492,110"
202401,102,巴林,11,北京市,"7,044,020"
202401,102,巴林,12,天津市,"39,440,560"
202401,102,巴林,13,河北省,"61,703,879"
202401,102,巴林,14,山西省,"278,165"
202401,102,巴林,15,内蒙古自治区,"3,851,878"
202401,102,巴林,21,辽宁省,"9,569,473"
202401,102,巴林,22,吉林省,"5,927,069"
202401,102,巴林,23,黑龙江省,"1,356,973"
202401,102,巴林,31,上海市,"22,839,633"
202401,102,巴林,32,江苏省,"60,759,706"
202401,102,巴林,33,浙江省,"202,545,144"
202401,102,巴林,34,安徽省,"20,573,903"
202401,102,巴林,35,福建省,"21,054,749"
202401,102,巴林,36,江西省,"20,962,459"
202401,102,巴林,37,山东省,"106,661,557"
202401,102,巴林,41,河南省,"13,713,734"
202401,102,巴林,42,湖北省,"14,714,448"
202401,102,巴林,43,湖南省,"20,645,912"
202401,102,巴林,44,广东省,"189,557,809"
202401,102,巴林,45,广西壮族自治区,"12,030,172"
202401,102,巴林,46,海南省,"1,926,275"
202401,102,巴林,50,重庆市,"19,150,764"
202401,102,巴林,51,四川省,"20,847,758"
202401,102,巴林,52,贵州省,"4,787,030"
202401,102,巴林,53,云南省,"298,076"
202401,102,巴林,61,陕西省,"1,104,804"
202401,102,巴林,64,宁夏回族自治区,"1,021,596"
202401,102,巴林,65,新疆维吾尔自治区,"5,551,099"
202401,103,孟加拉国,11,北京市,"788,123,380"
202401,103,孟加拉国,12,天津市,"89,445,236"
202401,103,孟加拉国,13,河北省,"260,752,710"
202401,103,孟加拉国,14,山西省,"49,908,591"
202401,103,孟加拉国,15,内蒙古自治区,"10,518,256"
202401,103,孟加拉国,21,辽宁省,"46,263,844"
202401,103,孟加拉国,22,吉林省,"19,147,615"
202401,103,孟加拉国,23,黑龙江省,"21,211,953"
202401,103,孟加拉国,31,上海市,"952,475,195"
202401,103,孟加拉国,32,江苏省,"3,025,962,652"
202401,103,孟加拉国,33,浙江省,"3,437,103,128"
202401,103,孟加拉国,34,安徽省,"228,048,791"
202401,103,孟加拉国,35,福建省,"871,860,612"
202401,103,孟加拉国,36,江西省,"121,541,943"
202401,103,孟加拉国,37,山东省,"980,055,071"
202401,103,孟加拉国,41,河南省,"82,472,600"
202401,103,孟加拉国,42,湖北省,"239,201,333"
202401,103,孟加拉国,43,湖南省,"229,947,695"
202401,103,孟加拉国,44,广东省,"3,055,486,716"
202401,103,孟加拉国,45,广西壮族自治区,"93,432,014"
202401,103,孟加拉国,46,海南省,"3,330,867"
202401,103,孟加拉国,50,重庆市,"117,442,788"
202401,103,孟加拉国,51,四川省,"343,576,370"
202401,103,孟加拉国,52,贵州省,"12,007,395"
202401,103,孟加拉国,53,云南省,"13,256,517"
202401,103,孟加拉国,54,西藏自治区,"5,693,705"
202401,103,孟加拉国,61,陕西省,"36,110,037"
202401,103,孟加拉国,62,甘肃省,"29,593,169"
202401,103,孟加拉国,63,青海省,"4,125,057"
202401,103,孟加拉国,64,宁夏回族自治区,"2,322,425"
202401,103,孟加拉国,65,新疆维吾尔自治区,"64,747,286"
202401,104,不丹,11,北京市,"2,049"
202401,104,不丹,12,天津市,"19,008,950"
202401,104,不丹,13,河北省,"167,544"
202401,104,不丹,31,上海市,"296,243"
202401,104,不丹,32,江苏省,"417,957"
202401,104,不丹,33,浙江省,"1,318,806"
202401,104,不丹,34,安徽省,352
202401,104,不丹,35,福建省,"35,137"
202401,104,不丹,36,江西省,"5,809"
202401,104,不丹,37,山东省,"1,285,098"
202401,104,不丹,41,河南省,"412,631"
202401,104,不丹,42,湖北省,"77,528"
202401,104,不丹,44,广东省,"3,434,138"
202401,104,不丹,50,重庆市,"625,767"
202401,104,不丹,51,四川省,"433,346"
202401,104,不丹,61,陕西省,"19,399"
202401,105,文莱,11,北京市,"200,197,332"
202401,105,文莱,12,天津市,"2,449,495"
202401,105,文莱,13,河北省,"5,380,714"
202401,105,文莱,14,山西省,"840,541"
202401,105,文莱,15,内蒙古自治区,"212,128"
202401,105,文莱,21,辽宁省,"1,021,566"
202401,105,文莱,31,上海市,"11,602,822"
202401,105,文莱,32,江苏省,"20,377,848"
202401,105,文莱,33,浙江省,"47,150,504"
202401,105,文莱,34,安徽省,"5,281,575"
202401,105,文莱,35,福建省,"35,213,154"
202401,105,文莱,36,江西省,"833,968"
202401,105,文莱,37,山东省,"32,245,403"
202401,105,文莱,41,河南省,"6,176,465"
202401,105,文莱,42,湖北省,"18,949,717"
202401,105,文莱,43,湖南省,"4,900,769"
202401,105,文莱,44,广东省,"61,738,600"
202401,105,文莱,45,广西壮族自治区,"296,624"
202401,105,文莱,46,海南省,"105,353"
202401,105,文莱,50,重庆市,"686,782"
202401,105,文莱,51,四川省,"31,440,650"
202401,105,文莱,52,贵州省,"790,037"
202401,105,文莱,53,云南省,"2,072,549"
202401,105,文莱,54,西藏自治区,"436,822"
202401,105,文莱,61,陕西省,"1,572,412"
202401,105,文莱,65,新疆维吾尔自治区,"2,053,415"
202401,106,缅甸,11,北京市,"299,484,445"
202401,106,缅甸,12,天津市,"98,128,136"
202401,106,缅甸,13,河北省,"26,196,197"
202401,106,缅甸,14,山西省,"4,563,601"
202401,106,缅甸,15,内蒙古自治区,"13,247,021"
202401,106,缅甸,21,辽宁省,"42,956,312"
202401,106,缅甸,22,吉林省,"9,686,826"
202401,106,缅甸,23,黑龙江省,"7,288,769"
202401,106,缅甸,31,上海市,"209,222,606"
202401,106,缅甸,32,江苏省,"944,185,181"
202401,106,缅甸,33,浙江省,"651,366,117"
202401,106,缅甸,34,安徽省,"114,211,502"
202401,106,缅甸,35,福建省,"363,089,978"
202401,106,缅甸,36,江西省,"47,194,820"
202401,106,缅甸,37,山东省,"332,882,591"
202401,106,缅甸,41,河南省,"29,774,597"
202401,106,缅甸,42,湖北省,"116,798,626"
202401,106,缅甸,43,湖南省,"28,844,393"
202401,106,缅甸,44,广东省,"1,646,809,764"
202401,106,缅甸,45,广西壮族自治区,"26,604,656"
202401,106,缅甸,46,海南省,"32,977,389"
202401,106,缅甸,50,重庆市,"145,418,206"
202401,106,缅甸,51,四川省,"127,448,592"
202401,106,缅甸,52,贵州省,"2,972,684"
202401,106,缅甸,53,云南省,"1,543,282,320"
202401,106,缅甸,54,西藏自治区,"2,306,808"
202401,106,缅甸,61,陕西省,"45,519,244"
202401,106,缅甸,62,甘肃省,"612,195"
202401,106,缅甸,64,宁夏回族自治区,"2,568,531"
202401,106,缅甸,65,新疆维吾尔自治区,"21,960,689"
202401,107,柬埔寨,11,北京市,"156,933,809"
202401,107,柬埔寨,12,天津市,"53,775,921"
202401,107,柬埔寨,13,河北省,"77,047,565"
202401,107,柬埔寨,14,山西省,"11,713,305"
202401,107,柬埔寨,15,内蒙古自治区,"8,467,893"
202401,107,柬埔寨,21,辽宁省,"33,082,759"
202401,107,柬埔寨,22,吉林省,"4,660,729"
202401,107,柬埔寨,23,黑龙江省,"8,712,860"
202401,107,柬埔寨,31,上海市,"386,302,405"
202401,107,柬埔寨,32,江苏省,"1,579,789,523"
202401,107,柬埔寨,33,浙江省,"1,519,065,371"
202401,107,柬埔寨,34,安徽省,"170,846,949"
202401,107,柬埔寨,35,福建省,"662,434,569"
202401,107,柬埔寨,36,江西省,"63,828,638"
202401,107,柬埔寨,37,山东省,"625,317,529"
202401,107,柬埔寨,41,河南省,"55,427,811"
202401,107,柬埔寨,42,湖北省,"213,281,489"
202401,107,柬埔寨,43,湖南省,"132,615,897"
202401,107,柬埔寨,44,广东省,"1,970,095,293"
202401,107,柬埔寨,45,广西壮族自治区,"599,462,664"
202401,107,柬埔寨,46,海南省,"34,492,171"
202401,107,柬埔寨,50,重庆市,"86,658,099"
202401,107,柬埔寨,51,四川省,"262,619,289"
202401,107,柬埔寨,52,贵州省,"13,757,501"
202401,107,柬埔寨,53,云南省,"19,944,306"
202401,107,柬埔寨,54,西藏自治区,"19,192,057"
202401,107,柬埔寨,61,陕西省,"105,221,258"
202401,107,柬埔寨,62,甘肃省,"1,090,897"
202401,107,柬埔寨,63,青海省,"2,070,811"
202401,107,柬埔寨,64,宁夏回族自治区,"1,425,453"
202401,107,柬埔寨,65,新疆维吾尔自治区,"31,217,137"
202401,108,塞浦路斯,11,北京市,"27,460,184"
202401,108,塞浦路斯,12,天津市,"7,144,212"
202401,108,塞浦路斯,13,河北省,"7,321,465"
202401,108,塞浦路斯,14,山西省,"929,125"
202401,108,塞浦路斯,15,内蒙古自治区,"818,134"
202401,108,塞浦路斯,21,辽宁省,"2,358,607"
202401,108,塞浦路斯,22,吉林省,"363,948"
202401,108,塞浦路斯,23,黑龙江省,"2,134,137"
202401,108,塞浦路斯,31,上海市,"42,623,044"
202401,108,塞浦路斯,32,江苏省,"60,220,940"
202401,108,塞浦路斯,33,浙江省,"139,840,280"
202401,108,塞浦路斯,34,安徽省,"8,519,510"
202401,108,塞浦路斯,35,福建省,"14,224,950"
202401,108,塞浦路斯,36,江西省,"1,460,746"
202401,108,塞浦路斯,37,山东省,"35,797,873"
202401,108,塞浦路斯,41,河南省,"3,959,533"
