数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202102,101,阿富汗,11,北京市,2672,15251,1034235
202102,101,阿富汗,12,天津市,64835,0,439936
202102,101,阿富汗,13,河北省,126137,127077,4320987
202102,101,阿富汗,14,山西省,1,0,65
202102,101,阿富汗,15,内蒙古自治区,88000,0,433623
202102,101,阿富汗,21,辽宁省,1093704,16979,14268912
202102,101,阿富汗,31,上海市,1107085,1154578,21848970
202102,101,阿富汗,32,江苏省,1368074,1472014,20737659
202102,101,阿富汗,33,浙江省,11902826,3515602,103189145
202102,101,阿富汗,34,安徽省,61291,83398,4243380
202102,101,阿富汗,35,福建省,52583,72255,2896033
202102,101,阿富汗,36,江西省,49455,7423,1773719
202102,101,阿富汗,37,山东省,2678704,323894,33634216
202102,101,阿富汗,41,河南省,72488,4111,1172032
202102,101,阿富汗,42,湖北省,43464,25,1170626
202102,101,阿富汗,43,湖南省,131578,70924,2414874
202102,101,阿富汗,44,广东省,947660,528950,31500814
202102,101,阿富汗,45,广西壮族自治区,139660,30794,7641651
202102,101,阿富汗,50,重庆市,16839,48388,1303644
202102,101,阿富汗,51,四川省,101669,16545,5417457
202102,101,阿富汗,53,云南省,50,25,4967
202102,101,阿富汗,61,陕西省,17868,330,207234
202102,101,阿富汗,62,甘肃省,0,0,18
202102,101,阿富汗,64,宁夏回族自治区,5500,1000,54463
202102,101,阿富汗,65,新疆维吾尔自治区,60735,82084,3248683
202102,102,巴林,11,北京市,76299,20055,5617672
202102,102,巴林,12,天津市,1593559,44235,17984895
202102,102,巴林,13,河北省,1388873,75549,17698437
202102,102,巴林,14,山西省,15987,2,313877
202102,102,巴林,15,内蒙古自治区,163921,0,969604
202102,102,巴林,21,辽宁省,382035,23865,3672891
202102,102,巴林,22,吉林省,300,100000,24835
202102,102,巴林,23,黑龙江省,157940,8424,2489496
202102,102,巴林,31,上海市,1236620,181869,41329235
202102,102,巴林,32,江苏省,8613600,446545,68247621
202102,102,巴林,33,浙江省,2121183,5184569,60242398
202102,102,巴林,34,安徽省,284043,301190,10960629
202102,102,巴林,35,福建省,1243492,242534,10385159
202102,102,巴林,36,江西省,821142,38669,16354779
202102,102,巴林,37,山东省,4478643,4960147,64593804
202102,102,巴林,41,河南省,127002,528174,32785737
202102,102,巴林,42,湖北省,84350,107741,4489074
202102,102,巴林,43,湖南省,574952,438834,10103354
202102,102,巴林,44,广东省,3364773,2690411,151691847
202102,102,巴林,45,广西壮族自治区,168720,4,1455162
202102,102,巴林,46,海南省,21504,0,120442
202102,102,巴林,50,重庆市,125006,161225,5797581
202102,102,巴林,51,四川省,42250,6910,442133
202102,102,巴林,53,云南省,89258,28448,7772208
202102,102,巴林,61,陕西省,314063,97,1899045
202102,102,巴林,65,新疆维吾尔自治区,1709,330,716553
202102,103,孟加拉国,11,北京市,351873800,326722071,1061797052
202102,103,孟加拉国,12,天津市,16413870,2318153,170972918
202102,103,孟加拉国,13,河北省,17483664,2627376,144940848
202102,103,孟加拉国,14,山西省,2036259,443800,24091330
202102,103,孟加拉国,15,内蒙古自治区,3331076,9109,27891828
202102,103,孟加拉国,21,辽宁省,7224825,699458,61167485
202102,103,孟加拉国,22,吉林省,184847,3091,2785254
202102,103,孟加拉国,23,黑龙江省,1089890,109353,10269098
202102,103,孟加拉国,31,上海市,63553083,8195307,442283688
202102,103,孟加拉国,32,江苏省,191621042,33614316,1722023879
202102,103,孟加拉国,33,浙江省,173066846,38905428,1710554780
202102,103,孟加拉国,34,安徽省,10767613,33452333,128484623
202102,103,孟加拉国,35,福建省,57202202,12525202,317473302
202102,103,孟加拉国,36,江西省,12474457,1577490,119698342
202102,103,孟加拉国,37,山东省,102814846,9974403,1193807134
202102,103,孟加拉国,41,河南省,6929622,1196301,76350942
202102,103,孟加拉国,42,湖北省,14895479,3272212,135254109
202102,103,孟加拉国,43,湖南省,5701394,1040169,96280661
202102,103,孟加拉国,44,广东省,132000114,38891488,1834824987
202102,103,孟加拉国,45,广西壮族自治区,754535,186287,21046782
202102,103,孟加拉国,46,海南省,3196444,0,16568022
202102,103,孟加拉国,50,重庆市,2239855,409082,85075500
202102,103,孟加拉国,51,四川省,15108700,409846,113118820
202102,103,孟加拉国,52,贵州省,409250,5400,3027486
202102,103,孟加拉国,53,云南省,4448496,473184,89735725
202102,103,孟加拉国,61,陕西省,2067271,482798,33959415
202102,103,孟加拉国,62,甘肃省,1864007,0,13980103
202102,103,孟加拉国,63,青海省,83765,0,1374785
202102,103,孟加拉国,64,宁夏回族自治区,38155,0,4577003
202102,103,孟加拉国,65,新疆维吾尔自治区,2047267,7057,17737300
202102,104,不丹,11,北京市,380,485,59850
202102,104,不丹,13,河北省,1,3,117
202102,104,不丹,21,辽宁省,3,1,548
202102,104,不丹,31,上海市,243,2902,17920
202102,104,不丹,32,江苏省,312199,15542,1830792
202102,104,不丹,33,浙江省,720,43991,825346
202102,104,不丹,34,安徽省,46,100,3998
202102,104,不丹,35,福建省,46,16499,250007
202102,104,不丹,36,江西省,1326,130,649561
202102,104,不丹,37,山东省,46757,15480,1904527
202102,104,不丹,41,河南省,66,87,5327
202102,104,不丹,42,湖北省,220,460,18384
202102,104,不丹,43,湖南省,10,19,744
202102,104,不丹,44,广东省,28531,63796,20649157
202102,104,不丹,50,重庆市,1100,104,83153
202102,104,不丹,51,四川省,2,6,235
202102,104,不丹,53,云南省,360005,121,152264
202102,104,不丹,61,陕西省,0,1,39
202102,105,文莱,11,北京市,24302,20777,6216912
202102,105,文莱,12,天津市,247708,80163,4980222
202102,105,文莱,13,河北省,115759,31987,2449110
202102,105,文莱,14,山西省,64357,3360,1184864
202102,105,文莱,21,辽宁省,29863,11737,1712110
202102,105,文莱,23,黑龙江省,22022,20,77089
202102,105,文莱,31,上海市,54911,211014,13992556
202102,105,文莱,32,江苏省,575791,956313,16641541
202102,105,文莱,33,浙江省,1635026,480302,21526433
202102,105,文莱,34,安徽省,60869,58300,3136737
202102,105,文莱,35,福建省,286855,26442,3400626
202102,105,文莱,36,江西省,112263,26822,9284443
202102,105,文莱,37,山东省,1336397,222041,15470937
202102,105,文莱,41,河南省,33133,10768,530779
202102,105,文莱,42,湖北省,51904,14979,5790980
202102,105,文莱,43,湖南省,828632,164595,7304756
202102,105,文莱,44,广东省,1569551,799650,52794718
202102,105,文莱,45,广西壮族自治区,20678,3045,2660351
202102,105,文莱,46,海南省,17543,2263,612717
202102,105,文莱,50,重庆市,29741,26007,409997
202102,105,文莱,51,四川省,98759,12766,1088639
202102,105,文莱,53,云南省,112393,25922,8874030
202102,105,文莱,61,陕西省,38119,3485,739346
202102,105,文莱,65,新疆维吾尔自治区,20000,0,215906
202102,106,缅甸,11,北京市,24686260,21933945,116151505
202102,106,缅甸,12,天津市,31811299,7289304,146141005
202102,106,缅甸,13,河北省,22048591,522500,120230886
202102,106,缅甸,14,山西省,375932,53522,4758877
202102,106,缅甸,15,内蒙古自治区,7317321,50369,38475407
202102,106,缅甸,21,辽宁省,10444133,447355,71416261
202102,106,缅甸,22,吉林省,161729,159381,7142979
202102,106,缅甸,23,黑龙江省,1851586,68304,12005444
202102,106,缅甸,31,上海市,13827465,4102403,181418506
202102,106,缅甸,32,江苏省,61981446,12008123,654004293
202102,106,缅甸,33,浙江省,54203809,10844297,449133926
202102,106,缅甸,34,安徽省,6256848,1691702,87585648
202102,106,缅甸,35,福建省,22928753,4382844,168636345
202102,106,缅甸,36,江西省,27267895,2440126,122444351
202102,106,缅甸,37,山东省,59607154,6003687,457690472
202102,106,缅甸,41,河南省,550850,2169852,62208136
202102,106,缅甸,42,湖北省,3541086,10310494,55915234
202102,106,缅甸,43,湖南省,20164097,42120404,82062100
202102,106,缅甸,44,广东省,35521913,247961019,583576044
202102,106,缅甸,45,广西壮族自治区,673285,1834050,38954459
202102,106,缅甸,46,海南省,3173048,4175,18526403
202102,106,缅甸,50,重庆市,2128039,2887111,100661766
202102,106,缅甸,51,四川省,2174888,6083940,40163452
202102,106,缅甸,52,贵州省,609392,21186,19723907
202102,106,缅甸,53,云南省,492829569,20632840,1489259991
202102,106,缅甸,61,陕西省,4819023,1050620,57630634
202102,106,缅甸,62,甘肃省,507190,0,4605888
202102,106,缅甸,64,宁夏回族自治区,422900,0,3229781
202102,106,缅甸,65,新疆维吾尔自治区,495586,10731,5268478
202102,107,柬埔寨,11,北京市,19979221,11593779,221117677
202102,107,柬埔寨,12,天津市,2329385,453562,40719399
202102,107,柬埔寨,13,河北省,3933158,288140,43038261
202102,107,柬埔寨,14,山西省,29011,5439,1114424
202102,107,柬埔寨,15,内蒙古自治区,127210,39,3726203
202102,107,柬埔寨,21,辽宁省,2589944,154053,28002625
202102,107,柬埔寨,22,吉林省,136515,3,849956
202102,107,柬埔寨,23,黑龙江省,243748,63274,5155716
202102,107,柬埔寨,31,上海市,14384107,3413965,222802142
202102,107,柬埔寨,32,江苏省,62622443,16165181,774037761
202102,107,柬埔寨,33,浙江省,74589261,13168570,598912175
202102,107,柬埔寨,34,安徽省,22993398,4157792,53331683
202102,107,柬埔寨,35,福建省,17146913,8549212,208858985
202102,107,柬埔寨,36,江西省,3761474,4647552,106835231
202102,107,柬埔寨,37,山东省,34121744,2634279,226250785
202102,107,柬埔寨,41,河南省,211326088,284503,39889777
202102,107,柬埔寨,42,湖北省,2156035,1700476,32153552
202102,107,柬埔寨,43,湖南省,2312308,1524324,88336516
202102,107,柬埔寨,44,广东省,270832638,433724509,820333646
202102,107,柬埔寨,45,广西壮族自治区,64541269,932852,51786271
202102,107,柬埔寨,46,海南省,89343,1,1371546
202102,107,柬埔寨,50,重庆市,12562671,548781,38280050
202102,107,柬埔寨,51,四川省,578410,347363,15655810
202102,107,柬埔寨,52,贵州省,233229,29509,2307932
202102,107,柬埔寨,53,云南省,3161755,1213592,103312449
202102,107,柬埔寨,61,陕西省,642785,50717,11244713
202102,107,柬埔寨,64,宁夏回族自治区,67307,1231,4746027
202102,107,柬埔寨,65,新疆维吾尔自治区,1520220,260034,30753687
202102,108,塞浦路斯,11,北京市,3872342,3940732,9714712
202102,108,塞浦路斯,12,天津市,3693772,3578741,11722335
202102,108,塞浦路斯,13,河北省,233112,189187,3669892
202102,108,塞浦路斯,14,山西省,4561,2,29782
202102,108,塞浦路斯,15,内蒙古自治区,17800,0,127182
202102,108,塞浦路斯,21,辽宁省,17680,900,278606
202102,108,塞浦路斯,31,上海市,209104,40724,6435125
202102,108,塞浦路斯,32,江苏省,2090558,869736,18733910
202102,108,塞浦路斯,33,浙江省,10722788,10869965,59401550
202102,108,塞浦路斯,34,安徽省,132348,155125,4677783
202102,108,塞浦路斯,35,福建省,397788,70928,5193092
202102,108,塞浦路斯,36,江西省,27482,10375,1219561
202102,108,塞浦路斯,37,山东省,1086195,1436184,23317035
202102,108,塞浦路斯,41,河南省,45233,4943,1107286
202102,108,塞浦路斯,42,湖北省,39092,9527,698111
202102,108,塞浦路斯,43,湖南省,21217,13947,715732
202102,108,塞浦路斯,44,广东省,2046906,2206868,62385146
202102,108,塞浦路斯,45,广西壮族自治区,70,9,14941
202102,108,塞浦路斯,46,海南省,1742,1344,109254
202102,108,塞浦路斯,50,重庆市,63948,27421,1462974
202102,108,塞浦路斯,51,四川省,112094,7965,876293
202102,108,塞浦路斯,53,云南省,1476,1342,1305538
202102,108,塞浦路斯,61,陕西省,11838,841,274489
202102,108,塞浦路斯,65,新疆维吾尔自治区,18000,0,142819
202102,109,朝鲜,22,吉林省,28064,0,21920
202102,109,朝鲜,31,上海市,1,0,130
202102,110,中国香港,11,北京市,931209842,532081868,4377452192
202102,110,中国香港,12,天津市,2145245827,46171293,2514384528
202102,110,中国香港,13,河北省,12467340,348913,153969470
202102,110,中国香港,14,山西省,436668,1633443,156647260
