数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202109,101,阿富汗,11,北京市,2,7,274
202109,101,阿富汗,12,天津市,8981,731,219073
202109,101,阿富汗,13,河北省,15340,51660,1076199
202109,101,阿富汗,21,辽宁省,904385,13501,12158312
202109,101,阿富汗,23,黑龙江省,0,2,78
202109,101,阿富汗,31,上海市,14836,273,231313
202109,101,阿富汗,32,江苏省,448978,236260,5450446
202109,101,阿富汗,33,浙江省,1802550,836163,29044241
202109,101,阿富汗,34,安徽省,29600,28551,505479
202109,101,阿富汗,35,福建省,280,3798,109057
202109,101,阿富汗,36,江西省,132905,8814,1103471
202109,101,阿富汗,37,山东省,2721287,376896,37363525
202109,101,阿富汗,41,河南省,193949,2,1698028
202109,101,阿富汗,42,湖北省,40344,13682,1871041
202109,101,阿富汗,43,湖南省,26352,3494,507247
202109,101,阿富汗,44,广东省,75846,142695,5585148
202109,101,阿富汗,45,广西壮族自治区,0,1,39
202109,101,阿富汗,50,重庆市,12029,89679,2200545
202109,101,阿富汗,51,四川省,12852,17507,2120860
202109,101,阿富汗,53,云南省,66590,8910,642643
202109,101,阿富汗,65,新疆维吾尔自治区,39476,529,548507
202109,102,巴林,11,北京市,182995,9701,8827038
202109,102,巴林,12,天津市,825296,51280,7725088
202109,102,巴林,13,河北省,11184423,80776,78076344
202109,102,巴林,14,山西省,22205,3090,538995
202109,102,巴林,15,内蒙古自治区,37036,7,500134
202109,102,巴林,21,辽宁省,269852,18675,7352885
202109,102,巴林,22,吉林省,60337,7,308164
202109,102,巴林,23,黑龙江省,605406,35296,8467256
202109,102,巴林,31,上海市,1062690,625013,60476662
202109,102,巴林,32,江苏省,2247066,750410,79858875
202109,102,巴林,33,浙江省,3020732,13995107,72902410
202109,102,巴林,34,安徽省,1876897,4436923,16402656
202109,102,巴林,35,福建省,2472017,325664,21670917
202109,102,巴林,36,江西省,182142,40723,9717778
202109,102,巴林,37,山东省,4592116,354683,72574883
202109,102,巴林,41,河南省,102027,18841,6153036
202109,102,巴林,42,湖北省,686734,88180,10059499
202109,102,巴林,43,湖南省,1022290,276488,29451205
202109,102,巴林,44,广东省,2489712,1092192,127970246
202109,102,巴林,45,广西壮族自治区,106589,60650,3824735
202109,102,巴林,46,海南省,6695,285,327901
202109,102,巴林,50,重庆市,168556,116594,6361250
202109,102,巴林,51,四川省,145470,20815,5757545
202109,102,巴林,52,贵州省,0,13,509
202109,102,巴林,53,云南省,6678,660,1372911
202109,102,巴林,61,陕西省,9639,148701,5238545
202109,102,巴林,64,宁夏回族自治区,173000,0,1832602
202109,102,巴林,65,新疆维吾尔自治区,20000,0,275216
202109,103,孟加拉国,11,北京市,182754959,182380297,1683131119
202109,103,孟加拉国,12,天津市,14441183,1518922,163373285
202109,103,孟加拉国,13,河北省,23608416,4574577,231352942
202109,103,孟加拉国,14,山西省,2425663,530978,31675193
202109,103,孟加拉国,15,内蒙古自治区,2501396,4,14478403
202109,103,孟加拉国,21,辽宁省,12020861,590038,94381246
202109,103,孟加拉国,22,吉林省,635160,24946,10030123
202109,103,孟加拉国,23,黑龙江省,1410421,174200,24665892
202109,103,孟加拉国,31,上海市,66096205,8957183,712169904
202109,103,孟加拉国,32,江苏省,241363003,49430054,2666862242
202109,103,孟加拉国,33,浙江省,294084553,56045698,2734251701
202109,103,孟加拉国,34,安徽省,22396775,61820880,239703374
202109,103,孟加拉国,35,福建省,79365075,16427865,618028880
202109,103,孟加拉国,36,江西省,10227404,1093166,174467757
