数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202011,101,阿富汗,11,北京市,42677,25,2253597
202011,101,阿富汗,12,天津市,118223,0,620923
202011,101,阿富汗,31,上海市,20238,2,1587650
202011,101,阿富汗,32,江苏省,529586,0,40793083
202011,101,阿富汗,33,浙江省,526305,0,40539711
202011,101,阿富汗,35,福建省,21060,0,493384
202011,101,阿富汗,37,山东省,15,7,3450
202011,101,阿富汗,42,湖北省,1,0,1044
202011,101,阿富汗,44,广东省,27829,83,192928
202011,101,阿富汗,51,四川省,68,1,12782
202011,102,巴林,11,北京市,1220783,2,1774839
202011,102,巴林,31,上海市,3052457,1,39961477
202011,102,巴林,32,江苏省,87749,0,778659
202011,102,巴林,33,浙江省,154392,0,604267
202011,102,巴林,35,福建省,1,0,345
202011,102,巴林,37,山东省,56979,8,211186
202011,102,巴林,42,湖北省,1,0,474
202011,102,巴林,44,广东省,30461,13440,1002453
202011,102,巴林,50,重庆市,5426461,0,19368997
202011,102,巴林,51,四川省,57,0,7077
202011,102,巴林,65,新疆维吾尔自治区,23110,0,20063
202011,103,孟加拉国,11,北京市,5569887,349920,51604313
202011,103,孟加拉国,12,天津市,483468,512,2731560
202011,103,孟加拉国,13,河北省,2733182,629,27555119
202011,103,孟加拉国,21,辽宁省,617870,505,4299850
202011,103,孟加拉国,31,上海市,9368040,1874410,215480917
202011,103,孟加拉国,32,江苏省,2472251,108200,37007405
202011,103,孟加拉国,33,浙江省,2761116,19345,25254173
202011,103,孟加拉国,34,安徽省,850000,58560,4763270
202011,103,孟加拉国,35,福建省,302769,39171,4473573
202011,103,孟加拉国,36,江西省,33941,0,4545565
202011,103,孟加拉国,37,山东省,1185646,12573,9958102
202011,103,孟加拉国,41,河南省,1234400,71694,37301126
202011,103,孟加拉国,42,湖北省,354121,3,1350206
202011,103,孟加拉国,43,湖南省,51001,0,188065
202011,103,孟加拉国,44,广东省,5114340,7741112,54215968
202011,103,孟加拉国,45,广西壮族自治区,765923,0,5561688
202011,103,孟加拉国,46,海南省,2163,1937,2473808
202011,103,孟加拉国,50,重庆市,1,0,500
202011,103,孟加拉国,51,四川省,128900,8,1143716
202011,103,孟加拉国,52,贵州省,26009,11,160290
202011,103,孟加拉国,53,云南省,2671,0,56633
202011,103,孟加拉国,54,西藏自治区,39,67,69531
202011,103,孟加拉国,64,宁夏回族自治区,60000,0,274470
202011,103,孟加拉国,65,新疆维吾尔自治区,103600,0,1675156
202011,104,不丹,11,北京市,16,0,6625
202011,104,不丹,44,广东省,5,3,1495
202011,105,文莱,11,北京市,30898305,42794148,81919509
202011,105,文莱,31,上海市,99976638,303784,180691823
202011,105,文莱,32,江苏省,79788328,0,155094755
202011,105,文莱,33,浙江省,54414297,0,203515973
202011,105,文莱,35,福建省,2428222,0,13597469
202011,105,文莱,37,山东省,34722540,0,88399559
202011,105,文莱,44,广东省,622,31,36224
202011,105,文莱,46,海南省,80194830,0,291448764
202011,105,文莱,51,四川省,0,0,358
202011,106,缅甸,11,北京市,22655336,12337,168844191
202011,106,缅甸,12,天津市,151264,216,853906
202011,106,缅甸,13,河北省,0,0,386
202011,106,缅甸,21,辽宁省,856917,346,6076103
202011,106,缅甸,23,黑龙江省,604800,0,5648531
202011,106,缅甸,31,上海市,14928243,117458,253096387
202011,106,缅甸,32,江苏省,2269325,97627,19756221
202011,106,缅甸,33,浙江省,2621201,60517,22526991
202011,106,缅甸,34,安徽省,3317139,47647,9361642
202011,106,缅甸,35,福建省,5807674,14252,18902107
202011,106,缅甸,36,江西省,1625181,1865,34912078
202011,106,缅甸,37,山东省,3989945,19900,39710190
202011,106,缅甸,41,河南省,43876,32815,7651378
202011,106,缅甸,42,湖北省,4,6,2009
202011,106,缅甸,43,湖南省,1506560,20,15354155
202011,106,缅甸,44,广东省,39838679,5005115,265083815
202011,106,缅甸,45,广西壮族自治区,531920,0,2563869
202011,106,缅甸,46,海南省,201852,260,2224289
202011,106,缅甸,50,重庆市,1810820,0,4559252
202011,106,缅甸,51,四川省,120030,0,1036221
202011,106,缅甸,52,贵州省,6,10,5072
202011,106,缅甸,53,云南省,1297985707,2541053,2955832852
202011,106,缅甸,54,西藏自治区,1,1,1066
202011,107,柬埔寨,11,北京市,40004863,495304,296304207
202011,107,柬埔寨,12,天津市,2644763,2004,9548054
202011,107,柬埔寨,13,河北省,153144,357211,66950047
202011,107,柬埔寨,15,内蒙古自治区,2,0,514
202011,107,柬埔寨,21,辽宁省,4970415,19462,19069988
202011,107,柬埔寨,23,黑龙江省,55,15,7223
202011,107,柬埔寨,31,上海市,8478742,3934782,185434775
202011,107,柬埔寨,32,江苏省,3297535,934623,192309969
202011,107,柬埔寨,33,浙江省,1733017,352558,77904990
202011,107,柬埔寨,34,安徽省,509287,67,2896369
202011,107,柬埔寨,35,福建省,24053699,12547,21353234
202011,107,柬埔寨,36,江西省,304596,6123667,7927582
202011,107,柬埔寨,37,山东省,8664211,222879,54629116
202011,107,柬埔寨,41,河南省,265816,24029,9997794
202011,107,柬埔寨,42,湖北省,102268,856,886336
202011,107,柬埔寨,43,湖南省,90205,152,8274299
202011,107,柬埔寨,44,广东省,14439823,2031938,120413810
202011,107,柬埔寨,45,广西壮族自治区,1815233,3030,4962852
202011,107,柬埔寨,46,海南省,7474,9706,14290714
202011,107,柬埔寨,50,重庆市,22768,3593,2613938
202011,107,柬埔寨,51,四川省,306720,131,15691079
202011,107,柬埔寨,52,贵州省,19,30,19280
202011,107,柬埔寨,54,西藏自治区,87,137,128800
202011,107,柬埔寨,61,陕西省,301,49,46622
202011,107,柬埔寨,62,甘肃省,57020,0,2232728
202011,108,塞浦路斯,11,北京市,394030,60238,1563229
202011,108,塞浦路斯,12,天津市,95616,21294,352868
202011,108,塞浦路斯,13,河北省,3980,59,235116
202011,108,塞浦路斯,21,辽宁省,24288,5899,97510
202011,108,塞浦路斯,31,上海市,1237097,355557,4990144
202011,108,塞浦路斯,32,江苏省,18791,8522,827970
202011,108,塞浦路斯,33,浙江省,61236,0,241643
202011,108,塞浦路斯,35,福建省,51261,51874,287002
202011,108,塞浦路斯,37,山东省,226,0,149098
202011,108,塞浦路斯,44,广东省,203,8,15721
202011,108,塞浦路斯,51,四川省,31,2,7279
202011,109,朝鲜,11,北京市,3,0,1094
202011,109,朝鲜,21,辽宁省,24100822,0,6557920
202011,109,朝鲜,22,吉林省,3886080,0,990950
202011,109,朝鲜,31,上海市,5,0,668
202011,109,朝鲜,41,河南省,32,991,12894
202011,109,朝鲜,44,广东省,4,0,1666
202011,110,中国香港,11,北京市,6006058,1122487,361278694
202011,110,中国香港,12,天津市,2014015,484662,31782575
202011,110,中国香港,13,河北省,23282,6091,317840
202011,110,中国香港,14,山西省,2711,0,141067
202011,110,中国香港,15,内蒙古自治区,387,0,606059
202011,110,中国香港,21,辽宁省,463005,268942,52000791
202011,110,中国香港,22,吉林省,9894,681,228582
202011,110,中国香港,23,黑龙江省,320904,214,6567318
202011,110,中国香港,31,上海市,16448796,3486420,169749478
202011,110,中国香港,32,江苏省,22175170,482231,134862410
202011,110,中国香港,33,浙江省,22126107,442771,358090651
202011,110,中国香港,34,安徽省,312497,20734,9940698
202011,110,中国香港,35,福建省,2894624,46626,64016454
202011,110,中国香港,36,江西省,418898,3746,42401869
202011,110,中国香港,37,山东省,4097876,977424,95003534
202011,110,中国香港,41,河南省,5697,10457,8747107
202011,110,中国香港,42,湖北省,18754,65030,6243538
202011,110,中国香港,43,湖南省,1177165,621,399629177
202011,110,中国香港,44,广东省,145568456,8554800,1834170379
202011,110,中国香港,45,广西壮族自治区,9296680,86253,791000751
202011,110,中国香港,46,海南省,713961,40872,180505366
202011,110,中国香港,50,重庆市,12084,19,854185
202011,110,中国香港,51,四川省,478871,8466,7610593
202011,110,中国香港,53,云南省,690,0,60283
202011,110,中国香港,54,西藏自治区,7600,0,1706556
202011,110,中国香港,61,陕西省,28,2,24126
202011,110,中国香港,65,新疆维吾尔自治区,86,4,8843
202011,111,印度,11,北京市,569392749,802120,1175096833
202011,111,印度,12,天津市,125267412,313334,339143120
202011,111,印度,13,河北省,312170267,151586,402255318
202011,111,印度,14,山西省,59269392,11,81930874
202011,111,印度,15,内蒙古自治区,59652409,158,40983326
202011,111,印度,21,辽宁省,141667844,1147991,172416913
202011,111,印度,22,吉林省,52544296,4371,61199722
202011,111,印度,23,黑龙江省,32701,87,1461566
202011,111,印度,31,上海市,110090399,2678995,2317166038
202011,111,印度,32,江苏省,689420141,1367744,1250071026
202011,111,印度,33,浙江省,683924974,1128200,1507998131
202011,111,印度,34,安徽省,56498404,10180,208867477
202011,111,印度,35,福建省,811883252,1402828,1092524911
202011,111,印度,36,江西省,30946154,12554,112755784
202011,111,印度,37,山东省,442722718,157156,1049749358
202011,111,印度,41,河南省,3959735,12777,160643890
202011,111,印度,42,湖北省,6390564,929509,133912523
202011,111,印度,43,湖南省,13699610,21390,81574302
202011,111,印度,44,广东省,119007836,1836813,782450729
202011,111,印度,45,广西壮族自治区,3976404,84525,76982218
202011,111,印度,46,海南省,170365,9942,5381552
202011,111,印度,50,重庆市,51124935,155244,73082461
202011,111,印度,51,四川省,11800468,44357,75767180
202011,111,印度,52,贵州省,3144,329,307061
202011,111,印度,53,云南省,1351616,47291,10694407
202011,111,印度,54,西藏自治区,8000,0,120566
202011,111,印度,61,陕西省,50086512,4609,65790698
202011,111,印度,63,青海省,63681,9707,315571
202011,111,印度,64,宁夏回族自治区,1848,69,77985
202011,111,印度,65,新疆维吾尔自治区,277400,225,3548451
202011,112,印度尼西亚,11,北京市,716346810,533609,1433561879
202011,112,印度尼西亚,12,天津市,143505648,1346189,403738618
202011,112,印度尼西亚,13,河北省,34302071,8973,170416730
202011,112,印度尼西亚,14,山西省,376531294,0,197304355
202011,112,印度尼西亚,15,内蒙古自治区,3996574,4500100,19309507
202011,112,印度尼西亚,21,辽宁省,498186869,41327,223525416
202011,112,印度尼西亚,22,吉林省,60024418,2260,22088382
202011,112,印度尼西亚,23,黑龙江省,809373,307,3438763
202011,112,印度尼西亚,31,上海市,1136221086,9518025,3728273321
202011,112,印度尼西亚,32,江苏省,943847102,12798255,3411507228
202011,112,印度尼西亚,33,浙江省,740796549,4838807,2834549159
202011,112,印度尼西亚,34,安徽省,142075599,143985,375135014
202011,112,印度尼西亚,35,福建省,1524899087,305119,4420743881
202011,112,印度尼西亚,36,江西省,48520735,10483,188716150
202011,112,印度尼西亚,37,山东省,1171866281,784913,1074133688
202011,112,印度尼西亚,41,河南省,288717497,48344,270305379
202011,112,印度尼西亚,42,湖北省,28616418,82304,160602856
202011,112,印度尼西亚,43,湖南省,49691682,3920,43517126
202011,112,印度尼西亚,44,广东省,1287486477,46670793,3101248458
202011,112,印度尼西亚,45,广西壮族自治区,38075708,2119,237116972
202011,112,印度尼西亚,46,海南省,417974190,38900,287321675
202011,112,印度尼西亚,50,重庆市,38034503,52712,149306787
202011,112,印度尼西亚,51,四川省,74784175,11945,50077885
202011,112,印度尼西亚,52,贵州省,243781,6,1270374
202011,112,印度尼西亚,53,云南省,10243223,126,174090135
202011,112,印度尼西亚,54,西藏自治区,14960,17,1406511
202011,112,印度尼西亚,61,陕西省,296418687,373,116376183
202011,112,印度尼西亚,62,甘肃省,11999933,0,42756290
202011,112,印度尼西亚,65,新疆维吾尔自治区,17941545,9760,99661229
202011,113,伊朗,11,北京市,118576662,13564,322792218
202011,113,伊朗,12,天津市,18463183,3889,127465798
202011,113,伊朗,13,河北省,30023214,0,43887147
202011,113,伊朗,21,辽宁省,1582396,3808,10267684
202011,113,伊朗,31,上海市,74489663,239,457251710
202011,113,伊朗,32,江苏省,150425030,316,484768392
202011,113,伊朗,33,浙江省,388154023,10,1454139155
202011,113,伊朗,34,安徽省,163760,0,9875478
202011,113,伊朗,35,福建省,44422447,0,66796573
202011,113,伊朗,36,江西省,141304,0,338583
202011,113,伊朗,37,山东省,39554899,849,171786333
202011,113,伊朗,41,河南省,52,484,182427
202011,113,伊朗,42,湖北省,1968769,0,2902577
202011,113,伊朗,43,湖南省,18000,0,126180
202011,113,伊朗,44,广东省,26655182,2282,181298770
202011,113,伊朗,45,广西壮族自治区,93500,0,593182
202011,113,伊朗,51,四川省,1320,5,3377876
202011,113,伊朗,53,云南省,175000,0,5576213
202011,113,伊朗,61,陕西省,45,159,1671
202011,113,伊朗,62,甘肃省,104000,0,201411
202011,113,伊朗,64,宁夏回族自治区,382,358,89922
202011,113,伊朗,65,新疆维吾尔自治区,228007,0,9639560
202011,114,伊拉克,11,北京市,4023832713,3,8053914425
202011,114,伊拉克,12,天津市,240000,0,401888
202011,114,伊拉克,21,辽宁省,402198314,0,865984752
202011,114,伊拉克,23,黑龙江省,131422898,0,270230621
202011,114,伊拉克,31,上海市,318,5,26973
202011,114,伊拉克,32,江苏省,108001,0,275510
202011,114,伊拉克,33,浙江省,307151210,0,618665005
202011,114,伊拉克,35,福建省,135373073,0,258068229
