数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202407,101,阿富汗,11,北京市,"281,595"
202407,101,阿富汗,12,天津市,"4,469,261"
202407,101,阿富汗,13,河北省,"28,256,796"
202407,101,阿富汗,14,山西省,"48,616"
202407,101,阿富汗,15,内蒙古自治区,"464,312"
202407,101,阿富汗,21,辽宁省,"21,680,204"
202407,101,阿富汗,31,上海市,"18,674,293"
202407,101,阿富汗,32,江苏省,"98,480,235"
202407,101,阿富汗,33,浙江省,"451,708,717"
202407,101,阿富汗,34,安徽省,"3,428,735"
202407,101,阿富汗,35,福建省,"10,527,255"
202407,101,阿富汗,36,江西省,"1,543,159"
202407,101,阿富汗,37,山东省,"62,628,407"
202407,101,阿富汗,41,河南省,"4,049,151"
202407,101,阿富汗,42,湖北省,"4,285,197"
202407,101,阿富汗,43,湖南省,"1,360,872"
202407,101,阿富汗,44,广东省,"188,490,640"
202407,101,阿富汗,45,广西壮族自治区,"945,935"
202407,101,阿富汗,50,重庆市,"5,574,414"
202407,101,阿富汗,51,四川省,"7,669,865"
202407,101,阿富汗,53,云南省,"554,129"
202407,101,阿富汗,61,陕西省,"3,867,780"
202407,101,阿富汗,65,新疆维吾尔自治区,"11,819,239"
202407,102,巴林,11,北京市,"7,656,276"
202407,102,巴林,12,天津市,"11,050,233"
202407,102,巴林,13,河北省,"97,795,171"
202407,102,巴林,14,山西省,"1,267,490"
202407,102,巴林,15,内蒙古自治区,"620,082"
202407,102,巴林,21,辽宁省,"8,420,707"
202407,102,巴林,22,吉林省,"6,085,112"
202407,102,巴林,23,黑龙江省,"2,360,940"
202407,102,巴林,31,上海市,"38,171,783"
202407,102,巴林,32,江苏省,"75,185,290"
202407,102,巴林,33,浙江省,"128,655,017"
202407,102,巴林,34,安徽省,"27,895,016"
202407,102,巴林,35,福建省,"26,874,281"
202407,102,巴林,36,江西省,"9,576,729"
202407,102,巴林,37,山东省,"77,823,012"
202407,102,巴林,41,河南省,"12,785,662"
202407,102,巴林,42,湖北省,"4,329,516"
202407,102,巴林,43,湖南省,"4,589,842"
202407,102,巴林,44,广东省,"167,532,517"
202407,102,巴林,45,广西壮族自治区,"3,644,765"
202407,102,巴林,46,海南省,"8,698,757"
202407,102,巴林,50,重庆市,"17,021,959"
202407,102,巴林,51,四川省,"3,649,660"
202407,102,巴林,52,贵州省,"3,345"
202407,102,巴林,54,西藏自治区,7
202407,102,巴林,61,陕西省,"2,000,683"
202407,102,巴林,62,甘肃省,"621,823"
202407,102,巴林,64,宁夏回族自治区,"1,838,197"
202407,102,巴林,65,新疆维吾尔自治区,"1,676,222"
202407,103,孟加拉国,11,北京市,"757,179,426"
202407,103,孟加拉国,12,天津市,"101,532,100"
202407,103,孟加拉国,13,河北省,"180,635,093"
202407,103,孟加拉国,14,山西省,"48,806,915"
202407,103,孟加拉国,15,内蒙古自治区,"16,708,589"
202407,103,孟加拉国,21,辽宁省,"58,866,460"
202407,103,孟加拉国,22,吉林省,"18,313,986"
202407,103,孟加拉国,23,黑龙江省,"22,019,101"
202407,103,孟加拉国,31,上海市,"618,779,797"
202407,103,孟加拉国,32,江苏省,"2,365,975,864"
202407,103,孟加拉国,33,浙江省,"2,475,831,917"
202407,103,孟加拉国,34,安徽省,"129,838,745"
202407,103,孟加拉国,35,福建省,"498,134,013"
202407,103,孟加拉国,36,江西省,"75,175,372"
202407,103,孟加拉国,37,山东省,"790,947,164"
202407,103,孟加拉国,41,河南省,"85,778,079"
202407,103,孟加拉国,42,湖北省,"134,543,056"
202407,103,孟加拉国,43,湖南省,"123,796,138"
202407,103,孟加拉国,44,广东省,"2,035,560,355"
202407,103,孟加拉国,45,广西壮族自治区,"80,660,895"
202407,103,孟加拉国,46,海南省,"85,015,025"
202407,103,孟加拉国,50,重庆市,"108,968,795"
202407,103,孟加拉国,51,四川省,"117,021,130"
202407,103,孟加拉国,52,贵州省,"12,652,259"
202407,103,孟加拉国,53,云南省,"7,005,750"
202407,103,孟加拉国,61,陕西省,"16,729,462"
202407,103,孟加拉国,62,甘肃省,"9,270,208"
202407,103,孟加拉国,63,青海省,"2,245,265"
202407,103,孟加拉国,64,宁夏回族自治区,"1,960,054"
202407,103,孟加拉国,65,新疆维吾尔自治区,"34,558,879"
202407,104,不丹,11,北京市,"101,272"
202407,104,不丹,13,河北省,117
202407,104,不丹,31,上海市,"823,554"
202407,104,不丹,32,江苏省,"395,713"
202407,104,不丹,33,浙江省,"646,785"
202407,104,不丹,34,安徽省,"1,196,788"
202407,104,不丹,35,福建省,"548,555"
202407,104,不丹,36,江西省,78
202407,104,不丹,37,山东省,"18,682,269"
202407,104,不丹,41,河南省,"18,942"
202407,104,不丹,42,湖北省,117
202407,104,不丹,43,湖南省,92
202407,104,不丹,44,广东省,"14,589,714"
202407,104,不丹,50,重庆市,"277,414"
202407,104,不丹,51,四川省,"7,045"
202407,104,不丹,61,陕西省,"33,331"
202407,105,文莱,11,北京市,"8,189,913"
202407,105,文莱,12,天津市,"3,348,525"
202407,105,文莱,13,河北省,"15,449,735"
202407,105,文莱,14,山西省,"488,953"
202407,105,文莱,21,辽宁省,"5,372,903"
202407,105,文莱,23,黑龙江省,"3,410,026"
202407,105,文莱,31,上海市,"7,583,220"
202407,105,文莱,32,江苏省,"12,372,243"
202407,105,文莱,33,浙江省,"29,571,143"
202407,105,文莱,34,安徽省,"11,855,994"
202407,105,文莱,35,福建省,"58,982,113"
202407,105,文莱,36,江西省,"964,507"
202407,105,文莱,37,山东省,"23,394,321"
202407,105,文莱,41,河南省,"3,748,778"
202407,105,文莱,42,湖北省,"4,214,725"
202407,105,文莱,43,湖南省,"3,976,247"
202407,105,文莱,44,广东省,"54,544,243"
202407,105,文莱,45,广西壮族自治区,"675,489"
202407,105,文莱,46,海南省,"3,246,893"
202407,105,文莱,50,重庆市,"528,046"
202407,105,文莱,51,四川省,"14,751,686"
202407,105,文莱,52,贵州省,"709,076"
202407,105,文莱,53,云南省,"1,493,518"
202407,105,文莱,61,陕西省,"1,595,257"
202407,105,文莱,62,甘肃省,"2,885,664"
202407,105,文莱,65,新疆维吾尔自治区,"559,608"
202407,106,缅甸,11,北京市,"220,665,837"
202407,106,缅甸,12,天津市,"69,289,080"
202407,106,缅甸,13,河北省,"36,700,655"
202407,106,缅甸,14,山西省,"5,667,284"
202407,106,缅甸,15,内蒙古自治区,"5,629,126"
202407,106,缅甸,21,辽宁省,"32,206,754"
202407,106,缅甸,22,吉林省,"3,090,000"
202407,106,缅甸,23,黑龙江省,"3,101,181"
202407,106,缅甸,31,上海市,"165,568,277"
202407,106,缅甸,32,江苏省,"699,175,977"
202407,106,缅甸,33,浙江省,"491,991,668"
202407,106,缅甸,34,安徽省,"107,241,057"
202407,106,缅甸,35,福建省,"164,121,708"
202407,106,缅甸,36,江西省,"46,422,942"
202407,106,缅甸,37,山东省,"258,177,506"
202407,106,缅甸,41,河南省,"37,421,205"
202407,106,缅甸,42,湖北省,"31,841,531"
202407,106,缅甸,43,湖南省,"13,498,256"
202407,106,缅甸,44,广东省,"1,056,488,083"
202407,106,缅甸,45,广西壮族自治区,"9,282,694"
202407,106,缅甸,46,海南省,"17,441,314"
202407,106,缅甸,50,重庆市,"116,043,062"
202407,106,缅甸,51,四川省,"28,281,869"
202407,106,缅甸,52,贵州省,"54,707,256"
202407,106,缅甸,53,云南省,"1,053,496,628"
202407,106,缅甸,54,西藏自治区,"1,217,714"
202407,106,缅甸,61,陕西省,"22,809,861"
202407,106,缅甸,62,甘肃省,"648,028"
202407,106,缅甸,65,新疆维吾尔自治区,"367,161"
202407,107,柬埔寨,11,北京市,"51,289,674"
202407,107,柬埔寨,12,天津市,"64,018,567"
202407,107,柬埔寨,13,河北省,"82,241,644"
202407,107,柬埔寨,14,山西省,"10,753,346"
202407,107,柬埔寨,15,内蒙古自治区,"11,481,362"
202407,107,柬埔寨,21,辽宁省,"58,320,964"
202407,107,柬埔寨,22,吉林省,"8,902,643"
202407,107,柬埔寨,23,黑龙江省,"9,216,278"
202407,107,柬埔寨,31,上海市,"484,691,032"
202407,107,柬埔寨,32,江苏省,"1,708,388,054"
202407,107,柬埔寨,33,浙江省,"1,524,314,813"
202407,107,柬埔寨,34,安徽省,"110,040,383"
202407,107,柬埔寨,35,福建省,"499,750,758"
202407,107,柬埔寨,36,江西省,"115,761,073"
202407,107,柬埔寨,37,山东省,"1,127,457,439"
202407,107,柬埔寨,41,河南省,"84,592,216"
202407,107,柬埔寨,42,湖北省,"144,981,438"
202407,107,柬埔寨,43,湖南省,"134,721,170"
202407,107,柬埔寨,44,广东省,"2,024,855,946"
202407,107,柬埔寨,45,广西壮族自治区,"501,690,376"
202407,107,柬埔寨,46,海南省,"19,655,336"
202407,107,柬埔寨,50,重庆市,"101,150,649"
202407,107,柬埔寨,51,四川省,"133,960,415"
202407,107,柬埔寨,52,贵州省,"14,371,535"
202407,107,柬埔寨,53,云南省,"34,714,348"
202407,107,柬埔寨,54,西藏自治区,"4,669,734"
202407,107,柬埔寨,61,陕西省,"96,189,138"
202407,107,柬埔寨,62,甘肃省,"1,079,643"
202407,107,柬埔寨,64,宁夏回族自治区,"1,127,585"
202407,107,柬埔寨,65,新疆维吾尔自治区,"9,109,789"
202407,108,塞浦路斯,11,北京市,"26,885,658"
202407,108,塞浦路斯,12,天津市,"24,548,541"
202407,108,塞浦路斯,13,河北省,"6,032,996"
202407,108,塞浦路斯,14,山西省,"108,425"
202407,108,塞浦路斯,15,内蒙古自治区,"3,343,148"
202407,108,塞浦路斯,21,辽宁省,"4,445,333"
202407,108,塞浦路斯,22,吉林省,"1,204,424"
202407,108,塞浦路斯,23,黑龙江省,"1,986,210"
202407,108,塞浦路斯,31,上海市,"67,218,870"
202407,108,塞浦路斯,32,江苏省,"34,356,603"
202407,108,塞浦路斯,33,浙江省,"115,270,745"
202407,108,塞浦路斯,34,安徽省,"10,898,748"
202407,108,塞浦路斯,35,福建省,"14,686,775"
202407,108,塞浦路斯,36,江西省,"1,946,937"
202407,108,塞浦路斯,37,山东省,"40,129,473"
202407,108,塞浦路斯,41,河南省,"2,412,973"
202407,108,塞浦路斯,42,湖北省,"1,742,537"
202407,108,塞浦路斯,43,湖南省,"2,623,174"
202407,108,塞浦路斯,44,广东省,"140,209,825"
202407,108,塞浦路斯,45,广西壮族自治区,"776,576"
202407,108,塞浦路斯,46,海南省,"23,158"
202407,108,塞浦路斯,50,重庆市,"1,109,520"
202407,108,塞浦路斯,51,四川省,"1,349,214"
202407,108,塞浦路斯,52,贵州省,"191,620"
202407,108,塞浦路斯,53,云南省,"2,234"
