数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202106,101,阿富汗,11,北京市,733600,3242496,74594966
202106,101,阿富汗,12,天津市,141600,1,749349
202106,101,阿富汗,13,河北省,142023,310119,7721220
202106,101,阿富汗,15,内蒙古自治区,1064000,0,6550272
202106,101,阿富汗,21,辽宁省,280223,782906,30096782
202106,101,阿富汗,22,吉林省,0,1,39
202106,101,阿富汗,23,黑龙江省,155,2,2955
202106,101,阿富汗,31,上海市,150069,159696,2757470
202106,101,阿富汗,32,江苏省,2609478,1029833,29442856
202106,101,阿富汗,33,浙江省,23231947,3866957,111623662
202106,101,阿富汗,34,安徽省,116784,12350,1740125
202106,101,阿富汗,35,福建省,62099,23000,2077879
202106,101,阿富汗,36,江西省,29585,39413,1241892
202106,101,阿富汗,37,山东省,3285383,348195,42500117
202106,101,阿富汗,41,河南省,32242,56100,2881936
202106,101,阿富汗,42,湖北省,132448,2347139,2436523
202106,101,阿富汗,43,湖南省,560635,41717,5499933
202106,101,阿富汗,44,广东省,723631,1253908,44890454
202106,101,阿富汗,45,广西壮族自治区,13214,43885,1729186
202106,101,阿富汗,50,重庆市,1129,43339,1937845
202106,101,阿富汗,51,四川省,20023,2581,804029
202106,101,阿富汗,52,贵州省,0,3,117
202106,101,阿富汗,53,云南省,27795,0,86400
202106,101,阿富汗,61,陕西省,43842,5691,762310
202106,101,阿富汗,65,新疆维吾尔自治区,128850,28776,2983600
202106,102,巴林,11,北京市,136795,55302,5528826
202106,102,巴林,12,天津市,266536,163758,20944049
202106,102,巴林,13,河北省,7142522,5029611,42694132
202106,102,巴林,14,山西省,225920,29299,6727834
202106,102,巴林,15,内蒙古自治区,65040,0,488712
202106,102,巴林,21,辽宁省,213048,14450,3979703
202106,102,巴林,22,吉林省,20002,5,99601
202106,102,巴林,23,黑龙江省,21589705,28000,37279655
202106,102,巴林,31,上海市,1368853,14432305,37731093
202106,102,巴林,32,江苏省,3742845,2008963,68192105
202106,102,巴林,33,浙江省,4872474,8525282,100749516
202106,102,巴林,34,安徽省,696414,1051901,15648970
202106,102,巴林,35,福建省,786794,398794,23593297
202106,102,巴林,36,江西省,1236108,928083,24145073
202106,102,巴林,37,山东省,4912516,13434965,73765501
202106,102,巴林,41,河南省,311525,54538,3960091
202106,102,巴林,42,湖北省,552184,368171,5506353
202106,102,巴林,43,湖南省,623124,115227,23623925
202106,102,巴林,44,广东省,3002487,2405229,144342142
202106,102,巴林,45,广西壮族自治区,1065,54600,2712558
202106,102,巴林,50,重庆市,391334,6932,13247432
202106,102,巴林,51,四川省,164859,7195,3035558
202106,102,巴林,52,贵州省,5662,1837,649730
202106,102,巴林,53,云南省,32236,11361,4449711
202106,102,巴林,61,陕西省,37994,1750,661919
202106,102,巴林,64,宁夏回族自治区,10130,2646,632873
202106,102,巴林,65,新疆维吾尔自治区,503360,0,2749188
202106,103,孟加拉国,11,北京市,327880095,306712445,1129080606
