数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202311,101,阿富汗,11,北京市,"2,467,269"
202311,101,阿富汗,12,天津市,"2,597,562"
202311,101,阿富汗,13,河北省,"15,459,325"
202311,101,阿富汗,14,山西省,"53,365"
202311,101,阿富汗,15,内蒙古自治区,"4,529,158"
202311,101,阿富汗,21,辽宁省,"28,413,600"
202311,101,阿富汗,23,黑龙江省,"415,375"
202311,101,阿富汗,31,上海市,"28,121,675"
202311,101,阿富汗,32,江苏省,"92,360,154"
202311,101,阿富汗,33,浙江省,"370,052,071"
202311,101,阿富汗,34,安徽省,"26,415,972"
202311,101,阿富汗,35,福建省,"31,710,708"
202311,101,阿富汗,36,江西省,"1,481,625"
202311,101,阿富汗,37,山东省,"70,984,771"
202311,101,阿富汗,41,河南省,"13,363,752"
202311,101,阿富汗,42,湖北省,"4,180,751"
202311,101,阿富汗,43,湖南省,"5,696,521"
202311,101,阿富汗,44,广东省,"93,276,769"
202311,101,阿富汗,45,广西壮族自治区,"220,747"
202311,101,阿富汗,46,海南省,"411,816"
202311,101,阿富汗,50,重庆市,"2,877,386"
202311,101,阿富汗,51,四川省,"11,247,515"
202311,101,阿富汗,61,陕西省,"12,761,160"
202311,101,阿富汗,65,新疆维吾尔自治区,"26,260,702"
202311,102,巴林,11,北京市,"3,736,292"
202311,102,巴林,12,天津市,"7,846,083"
202311,102,巴林,13,河北省,"72,351,888"
202311,102,巴林,15,内蒙古自治区,"2,163,932"
202311,102,巴林,21,辽宁省,"5,676,801"
202311,102,巴林,22,吉林省,"6,127,307"
202311,102,巴林,23,黑龙江省,"3,116,200"
202311,102,巴林,31,上海市,"35,631,516"
202311,102,巴林,32,江苏省,"109,180,865"
202311,102,巴林,33,浙江省,"107,866,402"
202311,102,巴林,34,安徽省,"44,838,870"
202311,102,巴林,35,福建省,"23,874,601"
202311,102,巴林,36,江西省,"3,288,910"
202311,102,巴林,37,山东省,"87,877,042"
202311,102,巴林,41,河南省,"15,181,424"
202311,102,巴林,42,湖北省,"28,682,342"
202311,102,巴林,43,湖南省,"19,101,016"
202311,102,巴林,44,广东省,"210,018,229"
202311,102,巴林,45,广西壮族自治区,"8,171,248"
202311,102,巴林,46,海南省,"8,955,521"
202311,102,巴林,50,重庆市,"6,715,807"
202311,102,巴林,51,四川省,"30,245,868"
202311,102,巴林,52,贵州省,"6,662,873"
202311,102,巴林,53,云南省,"1,869,327"
202311,102,巴林,61,陕西省,"6,595,731"
202311,102,巴林,62,甘肃省,"677,421"
202311,102,巴林,64,宁夏回族自治区,"909,409"
202311,102,巴林,65,新疆维吾尔自治区,"14,053,823"
202311,103,孟加拉国,11,北京市,"1,636,169,278"
202311,103,孟加拉国,12,天津市,"122,736,747"
202311,103,孟加拉国,13,河北省,"236,030,231"
202311,103,孟加拉国,14,山西省,"37,915,819"
202311,103,孟加拉国,15,内蒙古自治区,"8,363,641"
202311,103,孟加拉国,21,辽宁省,"75,194,312"
202311,103,孟加拉国,22,吉林省,"17,644,257"
202311,103,孟加拉国,23,黑龙江省,"50,031,329"
202311,103,孟加拉国,31,上海市,"653,089,718"
