数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
201507,101,阿富汗,11,北京市,140357
201507,101,阿富汗,12,天津市,3718681
201507,101,阿富汗,13,河北省,8621117
201507,101,阿富汗,21,辽宁省,498387
201507,101,阿富汗,31,上海市,1377772
201507,101,阿富汗,32,江苏省,21699640
201507,101,阿富汗,33,浙江省,17353615
201507,101,阿富汗,34,安徽省,676249
201507,101,阿富汗,35,福建省,928607
201507,101,阿富汗,36,江西省,152347
201507,101,阿富汗,37,山东省,27076201
201507,101,阿富汗,41,河南省,813525
201507,101,阿富汗,42,湖北省,228446
201507,101,阿富汗,43,湖南省,1829903
201507,101,阿富汗,44,广东省,73886711
201507,101,阿富汗,45,广西壮族自治区,320332
201507,101,阿富汗,51,四川省,373992
201507,101,阿富汗,61,陕西省,405307
201507,101,阿富汗,65,新疆维吾尔自治区,22742402
201507,102,巴林,11,北京市,25275203
201507,102,巴林,12,天津市,12712308
201507,102,巴林,13,河北省,6759130
201507,102,巴林,14,山西省,4205
201507,102,巴林,15,内蒙古自治区,3989891
201507,102,巴林,21,辽宁省,4465811
201507,102,巴林,22,吉林省,46329
201507,102,巴林,23,黑龙江省,505958
201507,102,巴林,31,上海市,45857900
201507,102,巴林,32,江苏省,66654181
201507,102,巴林,33,浙江省,83266628
201507,102,巴林,34,安徽省,9783592
201507,102,巴林,35,福建省,15608215
201507,102,巴林,36,江西省,14626825
201507,102,巴林,37,山东省,38830772
201507,102,巴林,41,河南省,5798459
201507,102,巴林,42,湖北省,7993388
201507,102,巴林,43,湖南省,2692437
201507,102,巴林,44,广东省,159072964
201507,102,巴林,45,广西壮族自治区,2639332
201507,102,巴林,50,重庆市,6406704
201507,102,巴林,51,四川省,7477696
201507,102,巴林,52,贵州省,212958
201507,102,巴林,53,云南省,2719438
201507,102,巴林,61,陕西省,3951077
201507,102,巴林,63,青海省,6932462
201507,102,巴林,64,宁夏回族自治区,499808
201507,102,巴林,65,新疆维吾尔自治区,118891
201507,103,孟加拉国,11,北京市,158012981
201507,103,孟加拉国,12,天津市,199573367
201507,103,孟加拉国,13,河北省,161732528
201507,103,孟加拉国,14,山西省,13553503
201507,103,孟加拉国,15,内蒙古自治区,5795323
201507,103,孟加拉国,21,辽宁省,36855431
201507,103,孟加拉国,22,吉林省,9901310
201507,103,孟加拉国,23,黑龙江省,4787737
201507,103,孟加拉国,31,上海市,453111347
201507,103,孟加拉国,32,江苏省,1457287667
201507,103,孟加拉国,33,浙江省,1113522934
201507,103,孟加拉国,34,安徽省,98597648
201507,103,孟加拉国,35,福建省,208675211
201507,103,孟加拉国,36,江西省,84753451
201507,103,孟加拉国,37,山东省,378496503
201507,103,孟加拉国,41,河南省,56195890
201507,103,孟加拉国,42,湖北省,106747935
201507,103,孟加拉国,43,湖南省,41312000
201507,103,孟加拉国,44,广东省,1550062956
201507,103,孟加拉国,45,广西壮族自治区,7505471
201507,103,孟加拉国,46,海南省,4598222
201507,103,孟加拉国,50,重庆市,81694857
201507,103,孟加拉国,51,四川省,81942606
201507,103,孟加拉国,52,贵州省,1056560
201507,103,孟加拉国,53,云南省,5547470
201507,103,孟加拉国,61,陕西省,12458220
201507,103,孟加拉国,62,甘肃省,5258608
201507,103,孟加拉国,63,青海省,8821603
201507,103,孟加拉国,64,宁夏回族自治区,8572402
201507,103,孟加拉国,65,新疆维吾尔自治区,16313584
201507,104,不丹,11,北京市,26992
201507,104,不丹,12,天津市,90847
201507,104,不丹,21,辽宁省,435552
201507,104,不丹,31,上海市,43927
201507,104,不丹,32,江苏省,14652
201507,104,不丹,33,浙江省,122710
201507,104,不丹,44,广东省,61929
201507,104,不丹,50,重庆市,627945
201507,104,不丹,53,云南省,286219
201507,104,不丹,61,陕西省,33393
201507,105,文莱,11,北京市,189006
201507,105,文莱,12,天津市,7742920
201507,105,文莱,13,河北省,762758
201507,105,文莱,14,山西省,48823
201507,105,文莱,15,内蒙古自治区,14800044
201507,105,文莱,21,辽宁省,42715418
201507,105,文莱,23,黑龙江省,14788141
201507,105,文莱,31,上海市,11066463
201507,105,文莱,32,江苏省,20556015
201507,105,文莱,33,浙江省,25242462
201507,105,文莱,34,安徽省,12614783
201507,105,文莱,35,福建省,28830260
201507,105,文莱,36,江西省,11903053
201507,105,文莱,37,山东省,23660130
201507,105,文莱,41,河南省,3931774
201507,105,文莱,42,湖北省,16241299
201507,105,文莱,43,湖南省,2322028
201507,105,文莱,44,广东省,269061569
201507,105,文莱,46,海南省,77836
201507,105,文莱,50,重庆市,47400050
201507,105,文莱,51,四川省,4076927
201507,105,文莱,52,贵州省,1918928
201507,105,文莱,53,云南省,40442
201507,105,文莱,54,西藏自治区,20283254
201507,105,文莱,61,陕西省,97347
201507,105,文莱,62,甘肃省,48562
201507,105,文莱,63,青海省,273006
201507,105,文莱,64,宁夏回族自治区,2630920
201507,106,缅甸,11,北京市,105568906
201507,106,缅甸,12,天津市,60767055
201507,106,缅甸,13,河北省,146335631
201507,106,缅甸,14,山西省,3329858
201507,106,缅甸,15,内蒙古自治区,21179986
201507,106,缅甸,21,辽宁省,33516499
201507,106,缅甸,22,吉林省,3069299
201507,106,缅甸,23,黑龙江省,1564370
201507,106,缅甸,31,上海市,191524673
201507,106,缅甸,32,江苏省,343960199
201507,106,缅甸,33,浙江省,273804515
201507,106,缅甸,34,安徽省,181621894
201507,106,缅甸,35,福建省,119719111
201507,106,缅甸,36,江西省,72588265
201507,106,缅甸,37,山东省,276434368
201507,106,缅甸,41,河南省,28055189
201507,106,缅甸,42,湖北省,43496171
201507,106,缅甸,43,湖南省,46673098
201507,106,缅甸,44,广东省,640686885
201507,106,缅甸,45,广西壮族自治区,10958705
201507,106,缅甸,46,海南省,3336868
201507,106,缅甸,50,重庆市,146955368
201507,106,缅甸,51,四川省,35830052
201507,106,缅甸,52,贵州省,5629795
201507,106,缅甸,53,云南省,1988151638
201507,106,缅甸,61,陕西省,10826780
201507,106,缅甸,62,甘肃省,6927379
201507,106,缅甸,63,青海省,8103617
201507,106,缅甸,64,宁夏回族自治区,17600567
201507,106,缅甸,65,新疆维吾尔自治区,2797868
201507,107,柬埔寨,11,北京市,51155126
201507,107,柬埔寨,12,天津市,19724078
201507,107,柬埔寨,13,河北省,10167877
201507,107,柬埔寨,14,山西省,1340175
201507,107,柬埔寨,15,内蒙古自治区,8581286
201507,107,柬埔寨,21,辽宁省,14788888
201507,107,柬埔寨,22,吉林省,206104
201507,107,柬埔寨,23,黑龙江省,1817029
201507,107,柬埔寨,31,上海市,126216148
201507,107,柬埔寨,32,江苏省,356492224
201507,107,柬埔寨,33,浙江省,346312535
201507,107,柬埔寨,34,安徽省,39864558
201507,107,柬埔寨,35,福建省,92842669
201507,107,柬埔寨,36,江西省,12124841
201507,107,柬埔寨,37,山东省,82430085
201507,107,柬埔寨,41,河南省,9577799
201507,107,柬埔寨,42,湖北省,12594679
201507,107,柬埔寨,43,湖南省,7459796
201507,107,柬埔寨,44,广东省,458352831
201507,107,柬埔寨,45,广西壮族自治区,10852996
201507,107,柬埔寨,46,海南省,748085
201507,107,柬埔寨,50,重庆市,14203047
201507,107,柬埔寨,51,四川省,11995521
201507,107,柬埔寨,52,贵州省,594741
201507,107,柬埔寨,53,云南省,4131985
201507,107,柬埔寨,61,陕西省,29361906
201507,107,柬埔寨,63,青海省,348863
201507,107,柬埔寨,64,宁夏回族自治区,14323298
201507,107,柬埔寨,65,新疆维吾尔自治区,1150359
201507,108,塞浦路斯,11,北京市,3889212
201507,108,塞浦路斯,12,天津市,4169057
201507,108,塞浦路斯,13,河北省,4876010
201507,108,塞浦路斯,14,山西省,235280
201507,108,塞浦路斯,15,内蒙古自治区,360979
201507,108,塞浦路斯,21,辽宁省,7851801
201507,108,塞浦路斯,23,黑龙江省,1349100
201507,108,塞浦路斯,31,上海市,23359842
201507,108,塞浦路斯,32,江苏省,23602510
201507,108,塞浦路斯,33,浙江省,195549320
201507,108,塞浦路斯,34,安徽省,1544523
201507,108,塞浦路斯,35,福建省,6853679
