数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202010,101,阿富汗,11,北京市,75982,8,3964124
202010,101,阿富汗,12,天津市,69320,0,911882
202010,101,阿富汗,31,上海市,124653,12,9732674
202010,101,阿富汗,32,江苏省,234380,0,18346710
202010,101,阿富汗,33,浙江省,392667,0,24769547
202010,101,阿富汗,37,山东省,11830,1050,140217
202010,101,阿富汗,44,广东省,1120,46,70749
202010,101,阿富汗,51,四川省,66,2,11953
202010,102,巴林,11,北京市,37027,6,632061
202010,102,巴林,22,吉林省,2,20,4466
202010,102,巴林,31,上海市,3649285,16,46370007
202010,102,巴林,32,江苏省,23689,0,389842
202010,102,巴林,33,浙江省,101051,0,409993
202010,102,巴林,35,福建省,19364353,2,9928778
202010,102,巴林,37,山东省,56401,0,197229
202010,102,巴林,42,湖北省,9720,0,69968
202010,102,巴林,44,广东省,4263,2028,202821
202010,102,巴林,51,四川省,32,0,2580
202010,102,巴林,61,陕西省,46,0,2781
202010,103,孟加拉国,11,北京市,4729246,247566,47988577
202010,103,孟加拉国,12,天津市,210964,17711,3274871
202010,103,孟加拉国,13,河北省,3965105,15,31827998
202010,103,孟加拉国,21,辽宁省,768250,211,4876253
202010,103,孟加拉国,22,吉林省,92255,0,569398
202010,103,孟加拉国,23,黑龙江省,25,0,2500
202010,103,孟加拉国,31,上海市,4838834,1002645,111510068
202010,103,孟加拉国,32,江苏省,2614819,289253,53094589
202010,103,孟加拉国,33,浙江省,1488275,6826,14978801
202010,103,孟加拉国,34,安徽省,730400,97584,4260573
202010,103,孟加拉国,35,福建省,1327025,27834,10524954
202010,103,孟加拉国,36,江西省,107462,170876,8009152
202010,103,孟加拉国,37,山东省,1469721,8756,10535171
202010,103,孟加拉国,41,河南省,1122541,213853,38848249
202010,103,孟加拉国,42,湖北省,396626,530,1541780
202010,103,孟加拉国,43,湖南省,212193,0,992710
202010,103,孟加拉国,44,广东省,1182196,3849758,44455017
202010,103,孟加拉国,45,广西壮族自治区,234001,0,1391130
202010,103,孟加拉国,46,海南省,686,249,313182
202010,103,孟加拉国,50,重庆市,399,350,175787
202010,103,孟加拉国,51,四川省,182472,10,1154759
202010,103,孟加拉国,52,贵州省,52000,0,301550
202010,103,孟加拉国,53,云南省,5876,0,119460
202010,103,孟加拉国,61,陕西省,59494,70,519683
202010,103,孟加拉国,63,青海省,26000,0,243356
202010,103,孟加拉国,64,宁夏回族自治区,30000,0,139380
202010,104,不丹,31,上海市,2,0,191
202010,104,不丹,44,广东省,54,4,13604
202010,104,不丹,51,四川省,44,0,1208
202010,105,文莱,11,北京市,10,2,2131
202010,105,文莱,31,上海市,10000278,341194,15537702
202010,105,文莱,32,江苏省,6,0,4863
202010,105,文莱,33,浙江省,88608627,0,314017047
202010,105,文莱,35,福建省,35725399,0,92560774
202010,105,文莱,37,山东省,55432317,0,145251031
202010,105,文莱,44,广东省,5803147,12,16899479
