数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,人民币
202401,101,阿富汗,11,北京市,"1,223,319"
202401,101,阿富汗,12,天津市,"433,402"
202401,101,阿富汗,31,上海市,"459,516"
202401,101,阿富汗,33,浙江省,"24,610,165"
202401,101,阿富汗,34,安徽省,"4,846"
202401,101,阿富汗,35,福建省,340
202401,101,阿富汗,37,山东省,"3,574,189"
202401,101,阿富汗,42,湖北省,"1,863"
202401,101,阿富汗,44,广东省,"148,294"
202401,101,阿富汗,51,四川省,"4,320"
202401,102,巴林,11,北京市,"5,789"
202401,102,巴林,12,天津市,439
202401,102,巴林,13,河北省,"105,960"
202401,102,巴林,21,辽宁省,57
202401,102,巴林,31,上海市,"159,932"
202401,102,巴林,32,江苏省,"707,400"
202401,102,巴林,33,浙江省,"9,517,752"
202401,102,巴林,37,山东省,142
202401,102,巴林,41,河南省,"52,036,535"
202401,102,巴林,44,广东省,"799,811"
202401,102,巴林,50,重庆市,710
202401,102,巴林,51,四川省,"85,809"
202401,103,孟加拉国,11,北京市,"20,276,165"
202401,103,孟加拉国,12,天津市,"2,266,800"
202401,103,孟加拉国,13,河北省,"2,866,925"
202401,103,孟加拉国,21,辽宁省,"13,902,788"
202401,103,孟加拉国,22,吉林省,"5,615"
202401,103,孟加拉国,23,黑龙江省,29
202401,103,孟加拉国,31,上海市,"359,097,742"
202401,103,孟加拉国,32,江苏省,"38,423,254"
202401,103,孟加拉国,33,浙江省,"109,069,195"
202401,103,孟加拉国,34,安徽省,"8,080,085"
202401,103,孟加拉国,35,福建省,"14,936,712"
202401,103,孟加拉国,36,江西省,"3,914,162"
202401,103,孟加拉国,37,山东省,"25,449,499"
202401,103,孟加拉国,41,河南省,"65,838,726"
202401,103,孟加拉国,42,湖北省,"6,858,216"
202401,103,孟加拉国,43,湖南省,"27,513,628"
202401,103,孟加拉国,44,广东省,"139,812,705"
202401,103,孟加拉国,45,广西壮族自治区,"19,268,564"
202401,103,孟加拉国,46,海南省,"4,165,353"
202401,103,孟加拉国,50,重庆市,"973,697"
202401,103,孟加拉国,51,四川省,"14,515,201"
202401,103,孟加拉国,53,云南省,"34,064"
202401,103,孟加拉国,61,陕西省,"407,106"
202401,103,孟加拉国,63,青海省,"196,639"
202401,104,不丹,12,天津市,360
202401,104,不丹,31,上海市,95
202401,105,文莱,11,北京市,"274,291,400"
202401,105,文莱,13,河北省,213
202401,105,文莱,31,上海市,"41,644,043"
202401,105,文莱,32,江苏省,"101,826,910"
202401,105,文莱,33,浙江省,"242,924,072"
202401,105,文莱,44,广东省,"372,567,370"
202401,106,缅甸,11,北京市,"59,805,159"
202401,106,缅甸,12,天津市,"13,413,148"
202401,106,缅甸,13,河北省,"18,284,470"
202401,106,缅甸,21,辽宁省,"12,858,989"
202401,106,缅甸,23,黑龙江省,"3,924,685"
