数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,第一数量,第二数量,人民币
202202,101,阿富汗,11,北京市,5,46,58687
202202,101,阿富汗,12,天津市,225024,0,963426
202202,101,阿富汗,31,上海市,28,11,39628
202202,101,阿富汗,33,浙江省,22496,0,2009812
202202,101,阿富汗,35,福建省,5,5,4198
202202,101,阿富汗,37,山东省,56000,0,214928
202202,101,阿富汗,44,广东省,93615,7,482507
202202,101,阿富汗,51,四川省,2,0,1728
202202,102,巴林,11,北京市,62,22,6843
202202,102,巴林,12,天津市,153680,152686,1312795
202202,102,巴林,22,吉林省,12,4,410
202202,102,巴林,31,上海市,124105,5,335452
202202,102,巴林,32,江苏省,11962,0,175482
202202,102,巴林,33,浙江省,168081,0,10277902
202202,102,巴林,35,福建省,18,0,1677
202202,102,巴林,37,山东省,601044,118824,9657066
202202,102,巴林,44,广东省,236,12,30489
202202,102,巴林,51,四川省,72,1,11812
202202,103,孟加拉国,11,北京市,4528937,640751,41644750
202202,103,孟加拉国,12,天津市,88569,279,1180790
202202,103,孟加拉国,13,河北省,1536121,40,23185525
202202,103,孟加拉国,14,山西省,1,0,26
202202,103,孟加拉国,21,辽宁省,1994174,131,14257932
202202,103,孟加拉国,22,吉林省,34,23,7722
202202,103,孟加拉国,23,黑龙江省,90,5,1891
202202,103,孟加拉国,31,上海市,6229450,1189154,186894658
202202,103,孟加拉国,32,江苏省,2953840,131490,51966775
202202,103,孟加拉国,33,浙江省,6747490,37384,72733629
202202,103,孟加拉国,34,安徽省,535118,43,4621051
202202,103,孟加拉国,35,福建省,1051139,69852,9787312
202202,103,孟加拉国,36,江西省,294895,0,4112925
202202,103,孟加拉国,37,山东省,1926250,4312,21236141
202202,103,孟加拉国,41,河南省,469165,3,15936197
202202,103,孟加拉国,42,湖北省,610007,23,3327744
202202,103,孟加拉国,43,湖南省,515557,0,3191942
202202,103,孟加拉国,44,广东省,2991780,9679181,66132228
202202,103,孟加拉国,45,广西壮族自治区,246573,76,2649900
202202,103,孟加拉国,46,海南省,482,430,339598
