source,pubtime,title,url
健康中国,2024_01_23,红斑狼疮是皮肤病吗？如何打败它？一文带您了解！| 科普时间,http://mp.weixin.qq.com/s?__biz=MjM5NjI2ODA4Mw==&mid=2653143208&idx=1&sn=1f4a5481a8a9173606f90feb505637c4&chksm=bcdbdd66d33b5fa8281c401cfa52a17246483d58d651597000ec9c11228a7c2a30be5182c814&scene=0&xtrack=1#rd
