source,pubtime,title,url
科研圈,2023_12_08,猪油降血压，还对肝脏好？｜近10万人研究：有这7个习惯的人不容易得癌症｜ChatGPT学术造假能力已经达“专业水准”｜本周值得读,http://mp.weixin.qq.com/s?__biz=MzA5NDkzNjIwMg==&mid=2651758593&idx=1&sn=a785c7c612ae7981c2222e10d70dcd11&chksm=8bbd0de4bcca84f26b2bcf798c02e8090ee8e45663703f72c40e2e44643df3305d2902dade0d&scene=0&xtrack=1#rd
科研圈,2023_12_08,一个能在微信订阅最新论文的小工具,http://mp.weixin.qq.com/s?__biz=MzA5NDkzNjIwMg==&mid=2651758593&idx=2&sn=c816d1ee943d22f9cb8ed022d2a9da6b&chksm=8bbd0de4bcca84f29d3fb3b0594bac9a7c217c69f547caf42be43ac827a58e65fc724933b759&scene=0&xtrack=1#rd
